装备名称	刀盾站立1	盾刀站立1	空手站立1	空手站立2	空手站立3	短武器站立	长武器站立	双武器站立	刀盾武器站立	盾刀武器站立	琴战斗站立	琴非战斗站立	空手走路	普通走路	短武器走路	长武器走路	双武器走路	刀盾武器走路	盾刀武器走路	琴走路	空手跑步	普通跑步	短武器跑步	长武器跑步	双武器跑步	刀盾武器跑步	盾刀武器跑步	琴武器跑步	空手受伤	短武器受伤	长武器受伤	双武器受伤	刀盾武器受伤	盾刀武器受伤	琴武器受伤	空手死亡	短武器死亡	长武器死亡	双武器死亡	刀盾武器死亡	盾刀武器死亡	琴武器死亡	空手攻击	短武器刺	短武器砍	长武器戳	长武器劈	双武器划	双武器砸	刀盾武器划	刀盾武器砍	盾刀武器划	盾刀武器砍	琴武器攻击1	琴武器攻击2	暗器投掷	空手魔法	短武器魔法	长武器魔法	双武器魔法	刀盾武器魔法	盾刀武器魔法	琴武器魔法	打坐	跳跃	骑马站立	骑马走动	骑马跑步	骑马攻击劈	骑马攻击刺	骑马魔法	骑马受伤	骑马死亡	骑马站立1	骑马站立2
英豪之唐门飞镖	MA_HD_160_ST01.spr	MA_HD_160_ST01.spr	MA_HD_114_ST01.spr	MA_HD_114_ST02.spr	MA_HD_114_ST03.spr	MA_HD_114_ST04.spr	MA_HD_114_ST05.spr	MA_HD_114_ST06.spr	MA_HD_160_ST07.spr	MA_HD_160_ST07.spr	MA_HD_141_ST08.spr	MA_HD_141_ST09.spr	MA_HD_114_WK01.spr	MA_HD_114_WK01.spr	MA_HD_114_WK02.spr	MA_HD_114_WK03.spr	MA_HD_114_WK04.spr	MA_HD_160_WK05.spr	MA_HD_160_WK05.spr	MA_HD_141_WK06.spr	MA_HD_114_RN01.spr	MA_HD_114_RN01.spr	MA_HD_114_RN02.spr	MA_HD_114_RN03.spr	MA_HD_114_RN04.spr	MA_HD_160_RN05.spr	MA_HD_160_RN06.spr	MA_HD_141_RN07.spr	MA_HD_114_IJ01.spr	MA_HD_114_IJ02.spr	MA_HD_114_IJ03.spr	MA_HD_114_IJ04.spr	MA_HD_160_IJ05.spr	MA_HD_160_IJ05.spr	MA_HD_141_IJ06.spr	MA_HD_114_DE01.spr	MA_HD_114_DE02.spr	MA_HD_114_DE03.spr	MA_HD_114_DE04.spr	MA_HD_160_DE05.spr	MA_HD_160_DE05.spr	MA_HD_141_DE06.spr	MA_HD_114_AT01.spr	MA_HD_114_AT02.spr	MA_HD_114_AT03.spr	MA_HD_114_AT04.spr	MA_HD_114_AT05.spr	MA_HD_114_AT06.spr	MA_HD_114_AT07.spr	MA_HD_160_AT08.spr	MA_HD_160_AT09.spr	MA_HD_160_AT08.spr	MA_HD_160_AT09.spr	MA_HD_141_AT10.spr	MA_HD_141_AT11.spr	MA_HD_114_MG01.spr	MA_HD_114_MG02.spr	MA_HD_114_MG03.spr	MA_HD_114_MG04.spr	MA_HD_114_MG05.spr	MA_HD_160_MG06.spr	MA_HD_160_MG06.spr	MA_HD_141_MG07.spr	MA_HD_114_ZZ01.spr	MA_HD_114_JP01.spr	MA_HD_114_RD01.spr	MA_HD_114_HW01.spr	MA_HD_114_HR01.spr	MA_HD_114_HA01.spr	MA_HD_114_HA02.spr	MA_HD_114_HM01.spr	MA_HD_114_HI01.spr	MA_HD_114_HD01.spr	MA_HD_114_RD01.spr	MA_HD_114_RD01.spr
英豪之丐帮缠手	MA_HD_160_ST01.spr	MA_HD_160_ST01.spr	MA_HD_110_ST01.spr	MA_HD_110_ST02.spr	MA_HD_110_ST03.spr	MA_HD_110_ST04.spr	MA_HD_110_ST05.spr	MA_HD_110_ST06.spr	MA_HD_160_ST07.spr	MA_HD_160_ST07.spr	MA_HD_141_ST08.spr	MA_HD_141_ST09.spr	MA_HD_110_WK01.spr	MA_HD_110_WK01.spr	MA_HD_110_WK02.spr	MA_HD_110_WK03.spr	MA_HD_110_WK04.spr	MA_HD_160_WK05.spr	MA_HD_160_WK05.spr	MA_HD_141_WK06.spr	MA_HD_110_RN01.spr	MA_HD_110_RN01.spr	MA_HD_110_RN02.spr	MA_HD_110_RN03.spr	MA_HD_110_RN04.spr	MA_HD_160_RN05.spr	MA_HD_160_RN06.spr	MA_HD_141_RN07.spr	MA_HD_110_IJ01.spr	MA_HD_110_IJ02.spr	MA_HD_110_IJ03.spr	MA_HD_110_IJ04.spr	MA_HD_160_IJ05.spr	MA_HD_160_IJ05.spr	MA_HD_141_IJ06.spr	MA_HD_110_DE01.spr	MA_HD_110_DE02.spr	MA_HD_110_DE03.spr	MA_HD_110_DE04.spr	MA_HD_160_DE05.spr	MA_HD_160_DE05.spr	MA_HD_141_DE06.spr	MA_HD_110_AT01.spr	MA_HD_110_AT02.spr	MA_HD_110_AT03.spr	MA_HD_110_AT04.spr	MA_HD_110_AT05.spr	MA_HD_110_AT06.spr	MA_HD_110_AT07.spr	MA_HD_160_AT08.spr	MA_HD_160_AT09.spr	MA_HD_160_AT08.spr	MA_HD_160_AT09.spr	MA_HD_141_AT10.spr	MA_HD_141_AT11.spr	MA_HD_110_MG01.spr	MA_HD_110_MG02.spr	MA_HD_110_MG03.spr	MA_HD_110_MG04.spr	MA_HD_110_MG05.spr	MA_HD_160_MG06.spr	MA_HD_160_MG06.spr	MA_HD_141_MG07.spr	MA_HD_110_ZZ01.spr	MA_HD_110_JP01.spr	MA_HD_110_RD01.spr	MA_HD_110_HW01.spr	MA_HD_110_HR01.spr	MA_HD_110_HA01.spr	MA_HD_110_HA02.spr	MA_HD_110_HM01.spr	MA_HD_110_HI01.spr	MA_HD_110_HD01.spr	MA_HD_110_RD01.spr	MA_HD_110_RD01.spr
英豪之丐帮杖	MA_HD_160_ST01.spr	MA_HD_160_ST01.spr	MA_HD_110_ST01.spr	MA_HD_110_ST02.spr	MA_HD_110_ST03.spr	MA_HD_110_ST04.spr	MA_HD_110_ST05.spr	MA_HD_110_ST06.spr	MA_HD_160_ST07.spr	MA_HD_160_ST07.spr	MA_HD_141_ST08.spr	MA_HD_141_ST09.spr	MA_HD_110_WK01.spr	MA_HD_110_WK01.spr	MA_HD_110_WK02.spr	MA_HD_110_WK03.spr	MA_HD_110_WK04.spr	MA_HD_160_WK05.spr	MA_HD_160_WK05.spr	MA_HD_141_WK06.spr	MA_HD_110_RN01.spr	MA_HD_110_RN01.spr	MA_HD_110_RN02.spr	MA_HD_110_RN03.spr	MA_HD_110_RN04.spr	MA_HD_160_RN05.spr	MA_HD_160_RN06.spr	MA_HD_141_RN07.spr	MA_HD_110_IJ01.spr	MA_HD_110_IJ02.spr	MA_HD_110_IJ03.spr	MA_HD_110_IJ04.spr	MA_HD_160_IJ05.spr	MA_HD_160_IJ05.spr	MA_HD_141_IJ06.spr	MA_HD_110_DE01.spr	MA_HD_110_DE02.spr	MA_HD_110_DE03.spr	MA_HD_110_DE04.spr	MA_HD_160_DE05.spr	MA_HD_160_DE05.spr	MA_HD_141_DE06.spr	MA_HD_110_AT01.spr	MA_HD_110_AT02.spr	MA_HD_110_AT03.spr	MA_HD_110_AT04.spr	MA_HD_110_AT05.spr	MA_HD_110_AT06.spr	MA_HD_110_AT07.spr	MA_HD_160_AT08.spr	MA_HD_160_AT09.spr	MA_HD_160_AT08.spr	MA_HD_160_AT09.spr	MA_HD_141_AT10.spr	MA_HD_141_AT11.spr	MA_HD_110_MG01.spr	MA_HD_110_MG02.spr	MA_HD_110_MG03.spr	MA_HD_110_MG04.spr	MA_HD_110_MG05.spr	MA_HD_160_MG06.spr	MA_HD_160_MG06.spr	MA_HD_141_MG07.spr	MA_HD_110_ZZ01.spr	MA_HD_110_JP01.spr	MA_HD_110_RD01.spr	MA_HD_110_HW01.spr	MA_HD_110_HR01.spr	MA_HD_110_HA01.spr	MA_HD_110_HA02.spr	MA_HD_110_HM01.spr	MA_HD_110_HI01.spr	MA_HD_110_HD01.spr	MA_HD_110_RD01.spr	MA_HD_110_RD01.spr
英豪之天忍枪	MA_HD_160_ST01.spr	MA_HD_160_ST01.spr	MA_HD_117_ST01.spr	MA_HD_117_ST02.spr	MA_HD_117_ST03.spr	MA_HD_117_ST04.spr	MA_HD_117_ST05.spr	MA_HD_117_ST06.spr	MA_HD_160_ST07.spr	MA_HD_160_ST07.spr	MA_HD_141_ST08.spr	MA_HD_141_ST09.spr	MA_HD_117_WK01.spr	MA_HD_117_WK01.spr	MA_HD_117_WK02.spr	MA_HD_117_WK03.spr	MA_HD_117_WK04.spr	MA_HD_160_WK05.spr	MA_HD_160_WK05.spr	MA_HD_141_WK06.spr	MA_HD_117_RN01.spr	MA_HD_117_RN01.spr	MA_HD_117_RN02.spr	MA_HD_117_RN03.spr	MA_HD_117_RN04.spr	MA_HD_160_RN05.spr	MA_HD_160_RN06.spr	MA_HD_141_RN07.spr	MA_HD_117_IJ01.spr	MA_HD_117_IJ02.spr	MA_HD_117_IJ03.spr	MA_HD_117_IJ04.spr	MA_HD_160_IJ05.spr	MA_HD_160_IJ05.spr	MA_HD_141_IJ06.spr	MA_HD_117_DE01.spr	MA_HD_117_DE02.spr	MA_HD_117_DE03.spr	MA_HD_117_DE04.spr	MA_HD_160_DE05.spr	MA_HD_160_DE05.spr	MA_HD_141_DE06.spr	MA_HD_117_AT01.spr	MA_HD_117_AT02.spr	MA_HD_117_AT03.spr	MA_HD_117_AT04.spr	MA_HD_117_AT05.spr	MA_HD_117_AT06.spr	MA_HD_117_AT07.spr	MA_HD_160_AT08.spr	MA_HD_160_AT09.spr	MA_HD_160_AT08.spr	MA_HD_160_AT09.spr	MA_HD_141_AT10.spr	MA_HD_141_AT11.spr	MA_HD_117_MG01.spr	MA_HD_117_MG02.spr	MA_HD_117_MG03.spr	MA_HD_117_MG04.spr	MA_HD_117_MG05.spr	MA_HD_160_MG06.spr	MA_HD_160_MG06.spr	MA_HD_141_MG07.spr	MA_HD_117_ZZ01.spr	MA_HD_117_JP01.spr	MA_HD_117_RD01.spr	MA_HD_117_HW01.spr	MA_HD_117_HR01.spr	MA_HD_117_HA01.spr	MA_HD_117_HA02.spr	MA_HD_117_HM01.spr	MA_HD_117_HI01.spr	MA_HD_117_HD01.spr	MA_HD_117_RD01.spr	MA_HD_117_RD01.spr
英豪之天忍刀	MA_HD_160_ST01.spr	MA_HD_160_ST01.spr	MA_HD_117_ST01.spr	MA_HD_117_ST02.spr	MA_HD_117_ST03.spr	MA_HD_117_ST04.spr	MA_HD_117_ST05.spr	MA_HD_117_ST06.spr	MA_HD_160_ST07.spr	MA_HD_160_ST07.spr	MA_HD_141_ST08.spr	MA_HD_141_ST09.spr	MA_HD_117_WK01.spr	MA_HD_117_WK01.spr	MA_HD_117_WK02.spr	MA_HD_117_WK03.spr	MA_HD_117_WK04.spr	MA_HD_160_WK05.spr	MA_HD_160_WK05.spr	MA_HD_141_WK06.spr	MA_HD_117_RN01.spr	MA_HD_117_RN01.spr	MA_HD_117_RN02.spr	MA_HD_117_RN03.spr	MA_HD_117_RN04.spr	MA_HD_160_RN05.spr	MA_HD_160_RN06.spr	MA_HD_141_RN07.spr	MA_HD_117_IJ01.spr	MA_HD_117_IJ02.spr	MA_HD_117_IJ03.spr	MA_HD_117_IJ04.spr	MA_HD_160_IJ05.spr	MA_HD_160_IJ05.spr	MA_HD_141_IJ06.spr	MA_HD_117_DE01.spr	MA_HD_117_DE02.spr	MA_HD_117_DE03.spr	MA_HD_117_DE04.spr	MA_HD_160_DE05.spr	MA_HD_160_DE05.spr	MA_HD_141_DE06.spr	MA_HD_117_AT01.spr	MA_HD_117_AT02.spr	MA_HD_117_AT03.spr	MA_HD_117_AT04.spr	MA_HD_117_AT05.spr	MA_HD_117_AT06.spr	MA_HD_117_AT07.spr	MA_HD_160_AT08.spr	MA_HD_160_AT09.spr	MA_HD_160_AT08.spr	MA_HD_160_AT09.spr	MA_HD_141_AT10.spr	MA_HD_141_AT11.spr	MA_HD_117_MG01.spr	MA_HD_117_MG02.spr	MA_HD_117_MG03.spr	MA_HD_117_MG04.spr	MA_HD_117_MG05.spr	MA_HD_160_MG06.spr	MA_HD_160_MG06.spr	MA_HD_141_MG07.spr	MA_HD_117_ZZ01.spr	MA_HD_117_JP01.spr	MA_HD_117_RD01.spr	MA_HD_117_HW01.spr	MA_HD_117_HR01.spr	MA_HD_117_HA01.spr	MA_HD_117_HA02.spr	MA_HD_117_HM01.spr	MA_HD_117_HI01.spr	MA_HD_117_HD01.spr	MA_HD_117_RD01.spr	MA_HD_117_RD01.spr
英豪之武当剑	MA_HD_160_ST01.spr	MA_HD_160_ST01.spr	MA_HD_113_ST01.spr	MA_HD_113_ST02.spr	MA_HD_113_ST03.spr	MA_HD_113_ST04.spr	MA_HD_113_ST05.spr	MA_HD_113_ST06.spr	MA_HD_160_ST07.spr	MA_HD_160_ST07.spr	MA_HD_141_ST08.spr	MA_HD_141_ST09.spr	MA_HD_113_WK01.spr	MA_HD_113_WK01.spr	MA_HD_113_WK02.spr	MA_HD_113_WK03.spr	MA_HD_113_WK04.spr	MA_HD_160_WK05.spr	MA_HD_160_WK05.spr	MA_HD_141_WK06.spr	MA_HD_113_RN01.spr	MA_HD_113_RN01.spr	MA_HD_113_RN02.spr	MA_HD_113_RN03.spr	MA_HD_113_RN04.spr	MA_HD_160_RN05.spr	MA_HD_160_RN06.spr	MA_HD_141_RN07.spr	MA_HD_113_IJ01.spr	MA_HD_113_IJ02.spr	MA_HD_113_IJ03.spr	MA_HD_113_IJ04.spr	MA_HD_160_IJ05.spr	MA_HD_160_IJ05.spr	MA_HD_141_IJ06.spr	MA_HD_113_DE01.spr	MA_HD_113_DE02.spr	MA_HD_113_DE03.spr	MA_HD_113_DE04.spr	MA_HD_160_DE05.spr	MA_HD_160_DE05.spr	MA_HD_141_DE06.spr	MA_HD_113_AT01.spr	MA_HD_113_AT02.spr	MA_HD_113_AT03.spr	MA_HD_113_AT04.spr	MA_HD_113_AT05.spr	MA_HD_113_AT06.spr	MA_HD_113_AT07.spr	MA_HD_160_AT08.spr	MA_HD_160_AT09.spr	MA_HD_160_AT08.spr	MA_HD_160_AT09.spr	MA_HD_141_AT10.spr	MA_HD_141_AT11.spr	MA_HD_113_MG01.spr	MA_HD_113_MG02.spr	MA_HD_113_MG03.spr	MA_HD_113_MG04.spr	MA_HD_113_MG05.spr	MA_HD_160_MG06.spr	MA_HD_160_MG06.spr	MA_HD_141_MG07.spr	MA_HD_113_ZZ01.spr	MA_HD_113_JP01.spr	MA_HD_113_RD01.spr	MA_HD_113_HW01.spr	MA_HD_113_HR01.spr	MA_HD_113_HA01.spr	MA_HD_113_HA02.spr	MA_HD_113_HM01.spr	MA_HD_113_HI01.spr	MA_HD_113_HD01.spr	MA_HD_113_RD01.spr	MA_HD_113_RD01.spr
英豪之武当剑	MA_HD_160_ST01.spr	MA_HD_160_ST01.spr	MA_HD_113_ST01.spr	MA_HD_113_ST02.spr	MA_HD_113_ST03.spr	MA_HD_113_ST04.spr	MA_HD_113_ST05.spr	MA_HD_113_ST06.spr	MA_HD_160_ST07.spr	MA_HD_160_ST07.spr	MA_HD_141_ST08.spr	MA_HD_141_ST09.spr	MA_HD_113_WK01.spr	MA_HD_113_WK01.spr	MA_HD_113_WK02.spr	MA_HD_113_WK03.spr	MA_HD_113_WK04.spr	MA_HD_160_WK05.spr	MA_HD_160_WK05.spr	MA_HD_141_WK06.spr	MA_HD_113_RN01.spr	MA_HD_113_RN01.spr	MA_HD_113_RN02.spr	MA_HD_113_RN03.spr	MA_HD_113_RN04.spr	MA_HD_160_RN05.spr	MA_HD_160_RN06.spr	MA_HD_141_RN07.spr	MA_HD_113_IJ01.spr	MA_HD_113_IJ02.spr	MA_HD_113_IJ03.spr	MA_HD_113_IJ04.spr	MA_HD_160_IJ05.spr	MA_HD_160_IJ05.spr	MA_HD_141_IJ06.spr	MA_HD_113_DE01.spr	MA_HD_113_DE02.spr	MA_HD_113_DE03.spr	MA_HD_113_DE04.spr	MA_HD_160_DE05.spr	MA_HD_160_DE05.spr	MA_HD_141_DE06.spr	MA_HD_113_AT01.spr	MA_HD_113_AT02.spr	MA_HD_113_AT03.spr	MA_HD_113_AT04.spr	MA_HD_113_AT05.spr	MA_HD_113_AT06.spr	MA_HD_113_AT07.spr	MA_HD_160_AT08.spr	MA_HD_160_AT09.spr	MA_HD_160_AT08.spr	MA_HD_160_AT09.spr	MA_HD_141_AT10.spr	MA_HD_141_AT11.spr	MA_HD_113_MG01.spr	MA_HD_113_MG02.spr	MA_HD_113_MG03.spr	MA_HD_113_MG04.spr	MA_HD_113_MG05.spr	MA_HD_160_MG06.spr	MA_HD_160_MG06.spr	MA_HD_141_MG07.spr	MA_HD_113_ZZ01.spr	MA_HD_113_JP01.spr	MA_HD_113_RD01.spr	MA_HD_113_HW01.spr	MA_HD_113_HR01.spr	MA_HD_113_HA01.spr	MA_HD_113_HA02.spr	MA_HD_113_HM01.spr	MA_HD_113_HI01.spr	MA_HD_113_HD01.spr	MA_HD_113_RD01.spr	MA_HD_113_RD01.spr
英豪之昆仑刀	MA_HD_160_ST01.spr	MA_HD_160_ST01.spr	MA_HD_111_ST01.spr	MA_HD_111_ST02.spr	MA_HD_111_ST03.spr	MA_HD_111_ST04.spr	MA_HD_111_ST05.spr	MA_HD_111_ST06.spr	MA_HD_160_ST07.spr	MA_HD_160_ST07.spr	MA_HD_141_ST08.spr	MA_HD_141_ST09.spr	MA_HD_111_WK01.spr	MA_HD_111_WK01.spr	MA_HD_111_WK02.spr	MA_HD_111_WK03.spr	MA_HD_111_WK04.spr	MA_HD_160_WK05.spr	MA_HD_160_WK05.spr	MA_HD_141_WK06.spr	MA_HD_111_RN01.spr	MA_HD_111_RN01.spr	MA_HD_111_RN02.spr	MA_HD_111_RN03.spr	MA_HD_111_RN04.spr	MA_HD_160_RN05.spr	MA_HD_160_RN06.spr	MA_HD_141_RN07.spr	MA_HD_111_IJ01.spr	MA_HD_111_IJ02.spr	MA_HD_111_IJ03.spr	MA_HD_111_IJ04.spr	MA_HD_160_IJ05.spr	MA_HD_160_IJ05.spr	MA_HD_141_IJ06.spr	MA_HD_111_DE01.spr	MA_HD_111_DE02.spr	MA_HD_111_DE03.spr	MA_HD_111_DE04.spr	MA_HD_160_DE05.spr	MA_HD_160_DE05.spr	MA_HD_141_DE06.spr	MA_HD_111_AT01.spr	MA_HD_111_AT02.spr	MA_HD_111_AT03.spr	MA_HD_111_AT04.spr	MA_HD_111_AT05.spr	MA_HD_111_AT06.spr	MA_HD_111_AT07.spr	MA_HD_160_AT08.spr	MA_HD_160_AT09.spr	MA_HD_160_AT08.spr	MA_HD_160_AT09.spr	MA_HD_141_AT10.spr	MA_HD_141_AT11.spr	MA_HD_111_MG01.spr	MA_HD_111_MG02.spr	MA_HD_111_MG03.spr	MA_HD_111_MG04.spr	MA_HD_111_MG05.spr	MA_HD_160_MG06.spr	MA_HD_160_MG06.spr	MA_HD_141_MG07.spr	MA_HD_111_ZZ01.spr	MA_HD_111_JP01.spr	MA_HD_111_RD01.spr	MA_HD_111_HW01.spr	MA_HD_111_HR01.spr	MA_HD_111_HA01.spr	MA_HD_111_HA02.spr	MA_HD_111_HM01.spr	MA_HD_111_HI01.spr	MA_HD_111_HD01.spr	MA_HD_111_RD01.spr	MA_HD_111_RD01.spr
英豪之昆仑剑	MA_HD_160_ST01.spr	MA_HD_160_ST01.spr	MA_HD_111_ST01.spr	MA_HD_111_ST02.spr	MA_HD_111_ST03.spr	MA_HD_111_ST04.spr	MA_HD_111_ST05.spr	MA_HD_111_ST06.spr	MA_HD_160_ST07.spr	MA_HD_160_ST07.spr	MA_HD_141_ST08.spr	MA_HD_141_ST09.spr	MA_HD_111_WK01.spr	MA_HD_111_WK01.spr	MA_HD_111_WK02.spr	MA_HD_111_WK03.spr	MA_HD_111_WK04.spr	MA_HD_160_WK05.spr	MA_HD_160_WK05.spr	MA_HD_141_WK06.spr	MA_HD_111_RN01.spr	MA_HD_111_RN01.spr	MA_HD_111_RN02.spr	MA_HD_111_RN03.spr	MA_HD_111_RN04.spr	MA_HD_160_RN05.spr	MA_HD_160_RN06.spr	MA_HD_141_RN07.spr	MA_HD_111_IJ01.spr	MA_HD_111_IJ02.spr	MA_HD_111_IJ03.spr	MA_HD_111_IJ04.spr	MA_HD_160_IJ05.spr	MA_HD_160_IJ05.spr	MA_HD_141_IJ06.spr	MA_HD_111_DE01.spr	MA_HD_111_DE02.spr	MA_HD_111_DE03.spr	MA_HD_111_DE04.spr	MA_HD_160_DE05.spr	MA_HD_160_DE05.spr	MA_HD_141_DE06.spr	MA_HD_111_AT01.spr	MA_HD_111_AT02.spr	MA_HD_111_AT03.spr	MA_HD_111_AT04.spr	MA_HD_111_AT05.spr	MA_HD_111_AT06.spr	MA_HD_111_AT07.spr	MA_HD_160_AT08.spr	MA_HD_160_AT09.spr	MA_HD_160_AT08.spr	MA_HD_160_AT09.spr	MA_HD_141_AT10.spr	MA_HD_141_AT11.spr	MA_HD_111_MG01.spr	MA_HD_111_MG02.spr	MA_HD_111_MG03.spr	MA_HD_111_MG04.spr	MA_HD_111_MG05.spr	MA_HD_160_MG06.spr	MA_HD_160_MG06.spr	MA_HD_141_MG07.spr	MA_HD_111_ZZ01.spr	MA_HD_111_JP01.spr	MA_HD_111_RD01.spr	MA_HD_111_HW01.spr	MA_HD_111_HR01.spr	MA_HD_111_HA01.spr	MA_HD_111_HA02.spr	MA_HD_111_HM01.spr	MA_HD_111_HI01.spr	MA_HD_111_HD01.spr	MA_HD_111_RD01.spr	MA_HD_111_RD01.spr
英豪之华山剑	MA_HD_160_ST01.spr	MA_HD_160_ST01.spr	MA_HD_115_ST01.spr	MA_HD_115_ST02.spr	MA_HD_115_ST03.spr	MA_HD_115_ST04.spr	MA_HD_115_ST05.spr	MA_HD_115_ST06.spr	MA_HD_160_ST07.spr	MA_HD_160_ST07.spr	MA_HD_141_ST08.spr	MA_HD_141_ST09.spr	MA_HD_115_WK01.spr	MA_HD_115_WK01.spr	MA_HD_115_WK02.spr	MA_HD_115_WK03.spr	MA_HD_115_WK04.spr	MA_HD_160_WK05.spr	MA_HD_160_WK05.spr	MA_HD_141_WK06.spr	MA_HD_115_RN01.spr	MA_HD_115_RN01.spr	MA_HD_115_RN02.spr	MA_HD_115_RN03.spr	MA_HD_115_RN04.spr	MA_HD_160_RN05.spr	MA_HD_160_RN06.spr	MA_HD_141_RN07.spr	MA_HD_115_IJ01.spr	MA_HD_115_IJ02.spr	MA_HD_115_IJ03.spr	MA_HD_115_IJ04.spr	MA_HD_160_IJ05.spr	MA_HD_160_IJ05.spr	MA_HD_141_IJ06.spr	MA_HD_115_DE01.spr	MA_HD_115_DE02.spr	MA_HD_115_DE03.spr	MA_HD_115_DE04.spr	MA_HD_160_DE05.spr	MA_HD_160_DE05.spr	MA_HD_141_DE06.spr	MA_HD_115_AT01.spr	MA_HD_115_AT02.spr	MA_HD_115_AT03.spr	MA_HD_115_AT04.spr	MA_HD_115_AT05.spr	MA_HD_115_AT06.spr	MA_HD_115_AT07.spr	MA_HD_160_AT08.spr	MA_HD_160_AT09.spr	MA_HD_160_AT08.spr	MA_HD_160_AT09.spr	MA_HD_141_AT10.spr	MA_HD_141_AT11.spr	MA_HD_115_MG01.spr	MA_HD_115_MG02.spr	MA_HD_115_MG03.spr	MA_HD_115_MG04.spr	MA_HD_115_MG05.spr	MA_HD_160_MG06.spr	MA_HD_160_MG06.spr	MA_HD_141_MG07.spr	MA_HD_115_ZZ01.spr	MA_HD_115_JP01.spr	MA_HD_115_RD01.spr	MA_HD_115_HW01.spr	MA_HD_115_HR01.spr	MA_HD_115_HA01.spr	MA_HD_115_HA02.spr	MA_HD_115_HM01.spr	MA_HD_115_HI01.spr	MA_HD_115_HD01.spr	MA_HD_115_RD01.spr	MA_HD_115_RD01.spr
英豪之华山剑	MA_HD_160_ST01.spr	MA_HD_160_ST01.spr	MA_HD_115_ST01.spr	MA_HD_115_ST02.spr	MA_HD_115_ST03.spr	MA_HD_115_ST04.spr	MA_HD_115_ST05.spr	MA_HD_115_ST06.spr	MA_HD_160_ST07.spr	MA_HD_160_ST07.spr	MA_HD_141_ST08.spr	MA_HD_141_ST09.spr	MA_HD_115_WK01.spr	MA_HD_115_WK01.spr	MA_HD_115_WK02.spr	MA_HD_115_WK03.spr	MA_HD_115_WK04.spr	MA_HD_160_WK05.spr	MA_HD_160_WK05.spr	MA_HD_141_WK06.spr	MA_HD_115_RN01.spr	MA_HD_115_RN01.spr	MA_HD_115_RN02.spr	MA_HD_115_RN03.spr	MA_HD_115_RN04.spr	MA_HD_160_RN05.spr	MA_HD_160_RN06.spr	MA_HD_141_RN07.spr	MA_HD_115_IJ01.spr	MA_HD_115_IJ02.spr	MA_HD_115_IJ03.spr	MA_HD_115_IJ04.spr	MA_HD_160_IJ05.spr	MA_HD_160_IJ05.spr	MA_HD_141_IJ06.spr	MA_HD_115_DE01.spr	MA_HD_115_DE02.spr	MA_HD_115_DE03.spr	MA_HD_115_DE04.spr	MA_HD_160_DE05.spr	MA_HD_160_DE05.spr	MA_HD_141_DE06.spr	MA_HD_115_AT01.spr	MA_HD_115_AT02.spr	MA_HD_115_AT03.spr	MA_HD_115_AT04.spr	MA_HD_115_AT05.spr	MA_HD_115_AT06.spr	MA_HD_115_AT07.spr	MA_HD_160_AT08.spr	MA_HD_160_AT09.spr	MA_HD_160_AT08.spr	MA_HD_160_AT09.spr	MA_HD_141_AT10.spr	MA_HD_141_AT11.spr	MA_HD_115_MG01.spr	MA_HD_115_MG02.spr	MA_HD_115_MG03.spr	MA_HD_115_MG04.spr	MA_HD_115_MG05.spr	MA_HD_160_MG06.spr	MA_HD_160_MG06.spr	MA_HD_141_MG07.spr	MA_HD_115_ZZ01.spr	MA_HD_115_JP01.spr	MA_HD_115_RD01.spr	MA_HD_115_HW01.spr	MA_HD_115_HR01.spr	MA_HD_115_HA01.spr	MA_HD_115_HA02.spr	MA_HD_115_HM01.spr	MA_HD_115_HI01.spr	MA_HD_115_HD01.spr	MA_HD_115_RD01.spr	MA_HD_115_RD01.spr
