NpcAction	FightStand	NormalStand1	NormalStand2	FightWalk	NormalWalk	FightRun	NormalRun	Wound	Die	Attack1	Attack2	Magic	SitDown	JunpFly
ktenemy108	enemy108_st01.spr	enemy108_st02.spr	enemy108_st02.spr	enemy108_wlk.spr	enemy108_wlk.spr	enemy108_wlk.spr	enemy108_wlk.spr	enemy108_bat.spr	enemy108_die.spr	enemy108_at01.spr	enemy108_at02.spr	enemy108_at02.spr	enemy108_st02.spr	enemy108_wlk.spr
ktenemy109	enemy109_st01.spr	enemy109_st02.spr	enemy109_st02.spr	enemy109_wlk.spr	enemy109_wlk.spr	enemy109_wlk.spr	enemy109_wlk.spr	enemy109_bat.spr	enemy109_die.spr	enemy109_at01.spr	enemy109_at02.spr	enemy109_at02.spr	enemy109_st02.spr	enemy109_wlk.spr
ktenemy110	enemy110_st01.spr	enemy110_st02.spr	enemy110_st02.spr	enemy110_wlk.spr	enemy110_wlk.spr	enemy110_wlk.spr	enemy110_wlk.spr	enemy110_bat.spr	enemy110_die.spr	enemy110_at01.spr	enemy110_at02.spr	enemy110_at02.spr	enemy110_st02.spr	enemy110_wlk.spr
ktenemy111	enemy111_st01.spr	enemy111_st02.spr	enemy111_st02.spr	enemy111_wlk.spr	enemy111_wlk.spr	enemy111_wlk.spr	enemy111_wlk.spr	enemy111_bat.spr	enemy111_die.spr	enemy111_at01.spr	enemy111_at02.spr	enemy111_at02.spr	enemy111_st02.spr	enemy111_wlk.spr
ktenemy112	enemy112_st01.spr	enemy112_st02.spr	enemy112_st02.spr	enemy112_wlk.spr	enemy112_wlk.spr	enemy112_wlk.spr	enemy112_wlk.spr	enemy112_bat.spr	enemy112_die.spr	enemy112_at01.spr	enemy112_at02.spr	enemy112_at02.spr	enemy112_st02.spr	enemy112_wlk.spr
ktenemy113	enemy113_st01.spr	enemy113_st02.spr	enemy113_st02.spr	enemy113_wlk.spr	enemy113_wlk.spr	enemy113_wlk.spr	enemy113_wlk.spr	enemy113_bat.spr	enemy113_die.spr	enemy113_at01.spr	enemy113_at02.spr	enemy113_at02.spr	enemy113_st02.spr	enemy113_wlk.spr
ktenemy114	enemy114_st01.spr	enemy114_st02.spr	enemy114_st02.spr	enemy114_wlk.spr	enemy114_wlk.spr	enemy114_wlk.spr	enemy114_wlk.spr	enemy114_bat.spr	enemy114_die.spr	enemy114_at01.spr	enemy114_at02.spr	enemy114_at02.spr	enemy114_st02.spr	enemy114_wlk.spr
ktenemy115	enemy115_st01.spr	enemy115_st02.spr	enemy115_st02.spr	enemy115_wlk.spr	enemy115_wlk.spr	enemy115_wlk.spr	enemy115_wlk.spr	enemy115_bat.spr	enemy115_die.spr	enemy115_at01.spr	enemy115_at02.spr	enemy115_at02.spr	enemy115_st02.spr	enemy115_wlk.spr
ktenemy116	enemy116_st01.spr	enemy116_st02.spr	enemy116_st02.spr	enemy116_wlk.spr	enemy116_wlk.spr	enemy116_wlk.spr	enemy116_wlk.spr	enemy116_bat.spr	enemy116_die.spr	enemy116_at01.spr	enemy116_at02.spr	enemy116_at02.spr	enemy116_st02.spr	enemy116_wlk.spr
ktenemy117	enemy117_st01.spr	enemy117_st02.spr	enemy117_st02.spr	enemy117_wlk.spr	enemy117_wlk.spr	enemy117_wlk.spr	enemy117_wlk.spr	enemy117_bat.spr	enemy117_die.spr	enemy117_at01.spr	enemy117_at02.spr	enemy117_at02.spr	enemy117_st02.spr	enemy117_wlk.spr
ktenemy118	enemy118_st01.spr	enemy118_st02.spr	enemy118_st02.spr	enemy118_wlk.spr	enemy118_wlk.spr	enemy118_wlk.spr	enemy118_wlk.spr	enemy118_bat.spr	enemy118_die.spr	enemy118_at01.spr	enemy118_at02.spr	enemy118_at02.spr	enemy118_st02.spr	enemy118_wlk.spr
ktenemy119	enemy119_st01.spr	enemy119_st02.spr	enemy119_st02.spr	enemy119_wlk.spr	enemy119_wlk.spr	enemy119_wlk.spr	enemy119_wlk.spr	enemy119_bat.spr	enemy119_die.spr	enemy119_at01.spr	enemy119_at02.spr	enemy119_at02.spr	enemy119_st02.spr	enemy119_wlk.spr
ktenemy120	enemy120_st01.spr	enemy120_st02.spr	enemy120_st02.spr	enemy120_wlk.spr	enemy120_wlk.spr	enemy120_wlk.spr	enemy120_wlk.spr	enemy120_bat.spr	enemy120_die.spr	enemy120_at01.spr	enemy120_at02.spr	enemy120_at02.spr	enemy120_st02.spr	enemy120_wlk.spr
ktenemy121	enemy121_st01.spr	enemy121_st02.spr	enemy121_st02.spr	enemy121_wlk.spr	enemy121_wlk.spr	enemy121_wlk.spr	enemy121_wlk.spr	enemy121_bat.spr	enemy121_die.spr	enemy121_at01.spr	enemy121_at02.spr	enemy121_at02.spr	enemy121_st02.spr	enemy121_wlk.spr
ktenemy122	enemy122_st01.spr	enemy122_st02.spr	enemy122_st02.spr	enemy122_wlk.spr	enemy122_wlk.spr	enemy122_wlk.spr	enemy122_wlk.spr	enemy122_bat.spr	enemy122_die.spr	enemy122_at01.spr	enemy122_at02.spr	enemy122_at02.spr	enemy122_st02.spr	enemy122_wlk.spr
ktenemy123	enemy123_st01.spr	enemy123_st02.spr	enemy123_st02.spr	enemy123_wlk.spr	enemy123_wlk.spr	enemy123_wlk.spr	enemy123_wlk.spr	enemy123_bat.spr	enemy123_die.spr	enemy123_at01.spr	enemy123_at02.spr	enemy123_at02.spr	enemy123_st02.spr	enemy123_wlk.spr
ktenemy124	enemy124_st01.spr	enemy124_st02.spr	enemy124_st02.spr	enemy124_wlk.spr	enemy124_wlk.spr	enemy124_wlk.spr	enemy124_wlk.spr	enemy124_bat.spr	enemy124_die.spr	enemy124_at01.spr	enemy124_at02.spr	enemy124_at02.spr	enemy124_st02.spr	enemy124_wlk.spr
ktenemy125	enemy125_st01.spr	enemy125_st02.spr	enemy125_st02.spr	enemy125_wlk.spr	enemy125_wlk.spr	enemy125_wlk.spr	enemy125_wlk.spr	enemy125_bat.spr	enemy125_die.spr	enemy125_at01.spr	enemy125_at02.spr	enemy125_at02.spr	enemy125_st02.spr	enemy125_wlk.spr
ktenemy126	enemy126_st01.spr	enemy126_st02.spr	enemy126_st02.spr	enemy126_wlk.spr	enemy126_wlk.spr	enemy126_wlk.spr	enemy126_wlk.spr	enemy126_bat.spr	enemy126_die.spr	enemy126_at01.spr	enemy126_at02.spr	enemy126_at02.spr	enemy126_st02.spr	enemy126_wlk.spr
ktenemy127	enemy127_st01.spr	enemy127_st02.spr	enemy127_st02.spr	enemy127_wlk.spr	enemy127_wlk.spr	enemy127_wlk.spr	enemy127_wlk.spr	enemy127_bat.spr	enemy127_die.spr	enemy127_at01.spr	enemy127_at02.spr	enemy127_at02.spr	enemy127_st02.spr	enemy127_wlk.spr
ktenemy128	enemy128_st01.spr	enemy128_st02.spr	enemy128_st02.spr	enemy128_wlk.spr	enemy128_wlk.spr	enemy128_wlk.spr	enemy128_wlk.spr	enemy128_bat.spr	enemy128_die.spr	enemy128_at01.spr	enemy128_at02.spr	enemy128_at02.spr	enemy128_st02.spr	enemy128_wlk.spr
ktenemy129	enemy129_st01.spr	enemy129_st02.spr	enemy129_st02.spr	enemy129_wlk.spr	enemy129_wlk.spr	enemy129_wlk.spr	enemy129_wlk.spr	enemy129_bat.spr	enemy129_die.spr	enemy129_at01.spr	enemy129_at02.spr	enemy129_at02.spr	enemy129_st02.spr	enemy129_wlk.spr
ktenemy130	enemy130_st01.spr	enemy130_st02.spr	enemy130_st02.spr	enemy130_wlk.spr	enemy130_wlk.spr	enemy130_wlk.spr	enemy130_wlk.spr	enemy130_bat.spr	enemy130_die.spr	enemy130_at01.spr	enemy130_at02.spr	enemy130_at02.spr	enemy130_st02.spr	enemy130_wlk.spr
ktenemy131	enemy131_st01.spr	enemy131_st02.spr	enemy131_st02.spr	enemy131_wlk.spr	enemy131_wlk.spr	enemy131_wlk.spr	enemy131_wlk.spr	enemy131_bat.spr	enemy131_die.spr	enemy131_at01.spr	enemy131_at02.spr	enemy131_at02.spr	enemy131_st02.spr	enemy131_wlk.spr
ktenemy132	enemy132_st01.spr	enemy132_st02.spr	enemy132_st02.spr	enemy132_wlk.spr	enemy132_wlk.spr	enemy132_wlk.spr	enemy132_wlk.spr	enemy132_bat.spr	enemy132_die.spr	enemy132_at01.spr	enemy132_at02.spr	enemy132_at02.spr	enemy132_st02.spr	enemy132_wlk.spr
ktenemy133	enemy133_st01.spr	enemy133_st02.spr	enemy133_st02.spr	enemy133_wlk.spr	enemy133_wlk.spr	enemy133_wlk.spr	enemy133_wlk.spr	enemy133_bat.spr	enemy133_die.spr	enemy133_at01.spr	enemy133_at02.spr	enemy133_at02.spr	enemy133_st02.spr	enemy133_wlk.spr
ktenemy134	enemy134_st01.spr	enemy134_st02.spr	enemy134_st02.spr	enemy134_wlk.spr	enemy134_wlk.spr	enemy134_wlk.spr	enemy134_wlk.spr	enemy134_bat.spr	enemy134_die.spr	enemy134_at01.spr	enemy134_at02.spr	enemy134_at02.spr	enemy134_st02.spr	enemy134_wlk.spr
ktenemy135	enemy135_st01.spr	enemy135_st02.spr	enemy135_st02.spr	enemy135_wlk.spr	enemy135_wlk.spr	enemy135_wlk.spr	enemy135_wlk.spr	enemy135_bat.spr	enemy135_die.spr	enemy135_at01.spr	enemy135_at02.spr	enemy135_at02.spr	enemy135_st02.spr	enemy135_wlk.spr
ktenemy136	enemy136_st01.spr	enemy136_st02.spr	enemy136_st02.spr	enemy136_wlk.spr	enemy136_wlk.spr	enemy136_wlk.spr	enemy136_wlk.spr	enemy136_bat.spr	enemy136_die.spr	enemy136_at01.spr	enemy136_at02.spr	enemy136_at02.spr	enemy136_st02.spr	enemy136_wlk.spr
ktenemy137	enemy137_st01.spr	enemy137_st02.spr	enemy137_st02.spr	enemy137_wlk.spr	enemy137_wlk.spr	enemy137_wlk.spr	enemy137_wlk.spr	enemy137_bat.spr	enemy137_die.spr	enemy137_at01.spr	enemy137_at02.spr	enemy137_at02.spr	enemy137_st02.spr	enemy137_wlk.spr
ktenemy138	enemy138_st01.spr	enemy138_st02.spr	enemy138_st02.spr	enemy138_wlk.spr	enemy138_wlk.spr	enemy138_wlk.spr	enemy138_wlk.spr	enemy138_bat.spr	enemy138_die.spr	enemy138_at01.spr	enemy138_at02.spr	enemy138_at02.spr	enemy138_st02.spr	enemy138_wlk.spr
ktenemy139	enemy139_st01.spr	enemy139_st02.spr	enemy139_st02.spr	enemy139_wlk.spr	enemy139_wlk.spr	enemy139_wlk.spr	enemy139_wlk.spr	enemy139_bat.spr	enemy139_die.spr	enemy139_at01.spr	enemy139_at02.spr	enemy139_at02.spr	enemy139_st02.spr	enemy139_wlk.spr
ktenemy140	enemy140_st01.spr	enemy140_st02.spr	enemy140_st02.spr	enemy140_wlk.spr	enemy140_wlk.spr	enemy140_wlk.spr	enemy140_wlk.spr	enemy140_bat.spr	enemy140_die.spr	enemy140_at01.spr	enemy140_at02.spr	enemy140_at02.spr	enemy140_st02.spr	enemy140_wlk.spr
ktenemy141	enemy141_st01.spr	enemy141_st02.spr	enemy141_st02.spr	enemy141_wlk.spr	enemy141_wlk.spr	enemy141_wlk.spr	enemy141_wlk.spr	enemy141_bat.spr	enemy141_die.spr	enemy141_at01.spr	enemy141_at02.spr	enemy141_at02.spr	enemy141_st02.spr	enemy141_wlk.spr
ktenemy142	enemy142_st01.spr	enemy142_st02.spr	enemy142_st02.spr	enemy142_wlk.spr	enemy142_wlk.spr	enemy142_wlk.spr	enemy142_wlk.spr	enemy142_bat.spr	enemy142_die.spr	enemy142_at01.spr	enemy142_at02.spr	enemy142_at02.spr	enemy142_st02.spr	enemy142_wlk.spr
ktenemy143	enemy143_st01.spr	enemy143_st02.spr	enemy143_st02.spr	enemy143_wlk.spr	enemy143_wlk.spr	enemy143_wlk.spr	enemy143_wlk.spr	enemy143_bat.spr	enemy143_die.spr	enemy143_at01.spr	enemy143_at02.spr	enemy143_at02.spr	enemy143_st02.spr	enemy143_wlk.spr
ktenemy144	enemy144_st01.spr	enemy144_st02.spr	enemy144_st02.spr	enemy144_wlk.spr	enemy144_wlk.spr	enemy144_wlk.spr	enemy144_wlk.spr	enemy144_bat.spr	enemy144_die.spr	enemy144_at01.spr	enemy144_at02.spr	enemy144_at02.spr	enemy144_st02.spr	enemy144_wlk.spr
ktenemy144a	enemy144a_st01.spr	enemy144a_st02.spr	enemy144a_st02.spr	enemy144a_wlk.spr	enemy144a_wlk.spr	enemy144a_wlk.spr	enemy144a_wlk.spr	enemy144a_bat.spr	enemy144a_die.spr	enemy144a_at01.spr	enemy144a_at02.spr	enemy144a_at02.spr	enemy144a_st02.spr	enemy144a_wlk.spr
ktenemy145	enemy145_st01.spr	enemy145_st02.spr	enemy145_st02.spr	enemy145_wlk.spr	enemy145_wlk.spr	enemy145_wlk.spr	enemy145_wlk.spr	enemy145_bat.spr	enemy145_die.spr	enemy145_at01.spr	enemy145_at02.spr	enemy145_at02.spr	enemy145_st02.spr	enemy145_wlk.spr
ktenemy146	enemy146_st01.spr	enemy146_st02.spr	enemy146_st02.spr	enemy146_wlk.spr	enemy146_wlk.spr	enemy146_wlk.spr	enemy146_wlk.spr	enemy146_bat.spr	enemy146_die.spr	enemy146_at01.spr	enemy146_at02.spr	enemy146_at02.spr	enemy146_st02.spr	enemy146_wlk.spr
ktenemy147	enemy147_st01.spr	enemy147_st02.spr	enemy147_st02.spr	enemy147_wlk.spr	enemy147_wlk.spr	enemy147_wlk.spr	enemy147_wlk.spr	enemy147_bat.spr	enemy147_die.spr	enemy147_at01.spr	enemy147_at02.spr	enemy147_at02.spr	enemy147_st02.spr	enemy147_wlk.spr
ktenemy148	enemy148_st01.spr	enemy148_st02.spr	enemy148_st02.spr	enemy148_wlk.spr	enemy148_wlk.spr	enemy148_wlk.spr	enemy148_wlk.spr	enemy148_bat.spr	enemy148_die.spr	enemy148_at01.spr	enemy148_at02.spr	enemy148_at02.spr	enemy148_st02.spr	enemy148_wlk.spr
ktenemy149	enemy149_st01.spr	enemy149_st02.spr	enemy149_st02.spr	enemy149_wlk.spr	enemy149_wlk.spr	enemy149_wlk.spr	enemy149_wlk.spr	enemy149_bat.spr	enemy149_die.spr	enemy149_at01.spr	enemy149_at02.spr	enemy149_at02.spr	enemy149_st02.spr	enemy149_wlk.spr
ktenemy150	enemy150_st01.spr	enemy150_st02.spr	enemy150_st02.spr	enemy150_wlk.spr	enemy150_wlk.spr	enemy150_wlk.spr	enemy150_wlk.spr	enemy150_bat.spr	enemy150_die.spr	enemy150_at01.spr	enemy150_at02.spr	enemy150_at02.spr	enemy150_st02.spr	enemy150_wlk.spr
ktenemy151	enemy151_st01.spr	enemy151_st02.spr	enemy151_st02.spr	enemy151_wlk.spr	enemy151_wlk.spr	enemy151_wlk.spr	enemy151_wlk.spr	enemy151_bat.spr	enemy151_die.spr	enemy151_at01.spr	enemy151_at02.spr	enemy151_at02.spr	enemy151_st02.spr	enemy151_wlk.spr
ktenemy152	enemy152_st01.spr	enemy152_st02.spr	enemy152_st02.spr	enemy152_st02.spr	enemy152_st02.spr	enemy152_st02.spr	enemy152_st02.spr	enemy152_bat.spr	enemy152_die.spr	enemy152_at01.spr	enemy152_at02.spr	enemy152_at02.spr	enemy152_st02.spr	
ktenemy153	enemy153_st01.spr	enemy153_st02.spr	enemy153_st02.spr	enemy153_wlk.spr	enemy153_wlk.spr	enemy153_wlk.spr	enemy153_wlk.spr	enemy153_bat.spr	enemy153_die.spr	enemy153_at01.spr	enemy153_at02.spr	enemy153_at02.spr	enemy153_st02.spr	enemy153_wlk.spr
ktenemy154	enemy154_st01.spr	enemy154_st01.spr	enemy154_st01.spr	enemy154_wlk.spr	enemy154_wlk.spr	enemy154_wlk.spr	enemy154_wlk.spr	enemy154_bat.spr	enemy154_die.spr	enemy154_at01.spr	enemy154_at02.spr	enemy154_at02.spr	enemy154_st01.spr	enemy154_wlk.spr
ktenemy155	enemy155_st01.spr	enemy155_st01.spr	enemy155_st01.spr	enemy155_st01.spr	enemy155_st01.spr	enemy155_st01.spr	enemy155_st01.spr	enemy155_bat.spr	enemy155_st01.spr	enemy155_at01.spr	enemy155_at01.spr	enemy155_at01.spr	enemy155_st01.spr	
ktenemy156	enemy156_st01.spr	enemy156_st01.spr	enemy156_st01.spr	enemy156_wlk.spr	enemy156_wlk.spr	enemy156_wlk.spr	enemy156_wlk.spr	enemy156_bat.spr	enemy156_die.spr				enemy156_st01.spr	enemy156_wlk.spr
ktenemy157	enemy157_st01.spr	enemy157_st02.spr	enemy157_st02.spr	enemy157_wlk.spr	enemy157_wlk.spr	enemy157_wlk.spr	enemy157_wlk.spr	enemy157_bat.spr	enemy157_die.spr	enemy157_at01.spr	enemy157_at02.spr	enemy157_at02.spr	enemy157_st02.spr	enemy157_wlk.spr
ktenemy158	enemy158_st01.spr	enemy158_st02.spr	enemy158_st02.spr	enemy158_wlk.spr	enemy158_wlk.spr	enemy158_wlk.spr	enemy158_wlk.spr	enemy158_bat.spr	enemy158_die.spr	enemy158_at01.spr	enemy158_at02.spr	enemy158_at02.spr	enemy158_st02.spr	enemy158_wlk.spr
ktenemy159	enemy159_st01.spr	enemy159_st02.spr	enemy159_st02.spr	enemy159_wlk.spr	enemy159_wlk.spr	enemy159_wlk.spr	enemy159_wlk.spr	enemy159_bat.spr	enemy159_die.spr	enemy159_at01.spr	enemy159_at02.spr	enemy159_at02.spr	enemy159_st02.spr	enemy159_wlk.spr
ktenemy160	enemy160_st01.spr	enemy160_st01.spr	enemy160_st01.spr	enemy160_st01.spr	enemy160_st01.spr	enemy160_st01.spr	enemy160_st01.spr	enemy160_bat.spr	enemy160_st01.spr	enemy160_at01.spr	enemy160_at01.spr	enemy160_at01.spr	enemy160_st01.spr	
ktenemy161	enemy161_st01.spr	enemy161_st01.spr	enemy161_st01.spr	enemy161_st01.spr	enemy161_st01.spr	enemy161_st01.spr	enemy161_st01.spr	enemy161_bat.spr	enemy161_st01.spr	enemy161_at01.spr	enemy161_at01.spr	enemy161_at01.spr	enemy161_st01.spr	
ktenemy162	enemy162_st01.spr	enemy162_st01.spr	enemy162_st01.spr	enemy162_st01.spr	enemy162_st01.spr	enemy162_st01.spr	enemy162_st01.spr	enemy162_bat.spr	enemy162_st01.spr	enemy162_at01.spr	enemy162_at01.spr	enemy162_at01.spr	enemy162_st01.spr	
ktenemy163	enemy163_st01.spr	enemy163_st02.spr	enemy163_st02.spr	enemy163_wlk.spr	enemy163_wlk.spr	enemy163_wlk.spr	enemy163_wlk.spr	enemy163_bat.spr	enemy163_die.spr	enemy163_at01.spr	enemy163_at02.spr	enemy163_at02.spr	enemy163_st02.spr	enemy163_wlk.spr
ktenemy164	enemy164_st01.spr	enemy164_st02.spr	enemy164_st02.spr	enemy164_wlk.spr	enemy164_wlk.spr	enemy164_wlk.spr	enemy164_wlk.spr	enemy164_bat.spr	enemy164_die.spr	enemy164_at01.spr	enemy164_at02.spr	enemy164_at02.spr	enemy164_st02.spr	enemy164_wlk.spr
ktenemy165	enemy165_st01.spr	enemy165_st02.spr	enemy165_st02.spr	enemy165_wlk.spr	enemy165_wlk.spr	enemy165_wlk.spr	enemy165_wlk.spr	enemy165_bat.spr	enemy165_die.spr	enemy165_at01.spr	enemy165_at02.spr	enemy165_at02.spr	enemy165_st02.spr	enemy165_wlk.spr
ktenemy166	enemy166_st01.spr	enemy166_st02.spr	enemy166_st02.spr	enemy166_wlk.spr	enemy166_wlk.spr	enemy166_wlk.spr	enemy166_wlk.spr	enemy166_bat.spr	enemy166_die.spr	enemy166_at01.spr	enemy166_at02.spr	enemy166_at02.spr	enemy166_st02.spr	enemy166_wlk.spr
ktenemy167	enemy167_st01.spr	enemy167_st02.spr	enemy167_st02.spr	enemy167_wlk.spr	enemy167_wlk.spr	enemy167_wlk.spr	enemy167_wlk.spr	enemy167_bat.spr	enemy167_die.spr	enemy167_at01.spr	enemy167_at02.spr	enemy167_at02.spr	enemy167_st02.spr	enemy167_wlk.spr
ktenemy168	enemy168_st01.spr	enemy168_st02.spr	enemy168_st02.spr	enemy168_wlk.spr	enemy168_wlk.spr	enemy168_wlk.spr	enemy168_wlk.spr	enemy168_bat.spr	enemy168_die.spr	enemy168_at01.spr	enemy168_at02.spr	enemy168_at02.spr	enemy168_st02.spr	enemy168_wlk.spr
ktenemy168a	enemy168a_st01.spr	enemy168a_st02.spr	enemy168a_st02.spr	enemy168a_wlk.spr	enemy168a_wlk.spr	enemy168a_wlk.spr	enemy168a_wlk.spr	enemy168a_bat.spr	enemy168a_die.spr	enemy168a_at02.spr	enemy168a_at02.spr	enemy168a_at02.spr	enemy168a_st02.spr	enemy168a_wlk.spr
ktenemy169	enemy169_st01.spr	enemy169_st02.spr	enemy169_st02.spr	enemy169_wlk.spr	enemy169_wlk.spr	enemy169_wlk.spr	enemy169_wlk.spr	enemy169_bat.spr	enemy169_die.spr	enemy169_at01.spr	enemy169_at02.spr	enemy169_at02.spr	enemy169_st02.spr	enemy169_wlk.spr
ktenemy170	enemy170_st01.spr	enemy170_st02.spr	enemy170_st02.spr	enemy170_wlk.spr	enemy170_wlk.spr	enemy170_wlk.spr	enemy170_wlk.spr	enemy170_bat.spr	enemy170_die.spr	enemy170_at01.spr	enemy170_at02.spr	enemy170_at02.spr	enemy170_st02.spr	enemy170_wlk.spr
ktenemy171	enemy171_st01.spr	enemy171_st02.spr	enemy171_st02.spr	enemy171_wlk.spr	enemy171_wlk.spr	enemy171_wlk.spr	enemy171_wlk.spr	enemy171_bat.spr	enemy171_die.spr	enemy171_at01.spr	enemy171_at02.spr	enemy171_at02.spr	enemy171_st02.spr	enemy171_wlk.spr
ktenemy171_3	enemy171_3st01.spr	enemy171_3st02.spr	enemy171_3st02.spr	enemy171_3wlk.spr	enemy171_3wlk.spr	enemy171_3wlk.spr	enemy171_3st02.spr	enemy171_3bat.spr	enemy171_3die.spr	enemy171_3at01.spr	enemy171_3at02.spr	enemy171_3at02.spr	enemy171_3st02.spr	enemy171_3wlk.spr
ktenemy172	enemy172_st01.spr	enemy172_st02.spr	enemy172_st02.spr	enemy172_wlk.spr	enemy172_wlk.spr	enemy172_wlk.spr	enemy172_wlk.spr	enemy172_bat.spr	enemy172_die.spr	enemy172_at01.spr	enemy172_at02.spr	enemy172_at02.spr	enemy172_st02.spr	enemy172_wlk.spr
ktenemy173	enemy173_st01.spr	enemy173_st02.spr	enemy173_st02.spr	enemy173_wlk.spr	enemy173_wlk.spr	enemy173_wlk.spr	enemy173_wlk.spr	enemy173_bat.spr	enemy173_die.spr	enemy173_at01.spr	enemy173_at02.spr	enemy173_at02.spr	enemy173_st02.spr	enemy173_wlk.spr
ktenemy174	enemy174_st01.spr	enemy174_st01.spr	enemy174_st01.spr	enemy174_wlk.spr	enemy174_wlk.spr	enemy174_wlk.spr	enemy174_wlk.spr	enemy174_st01.spr	enemy174_die.spr	enemy174_at01.spr	enemy174_at01.spr	enemy174_at01.spr	enemy174_st01.spr	enemy174_wlk.spr
ktenemy175	enemy175_st01.spr	enemy175_st01.spr	enemy175_st01.spr	enemy175_wlk.spr	enemy175_wlk.spr	enemy175_wlk.spr	enemy175_wlk.spr	enemy175_st01.spr	enemy175_die.spr	enemy175_at01.spr	enemy175_at01.spr	enemy175_at01.spr	enemy175_st01.spr	enemy175_wlk.spr
ktenemy176	enemy176_st02.spr	enemy176_st02.spr	enemy176_st02.spr	enemy176_wlk.spr	enemy176_wlk.spr	enemy176_wlk.spr	enemy176_wlk.spr	enemy176_bat.spr	enemy176_die.spr	enemy176_at01.spr	enemy176_at01.spr	enemy176_at01.spr	enemy176_st02.spr	enemy176_wlk.spr
ktenemy177	enemy177_st02.spr	enemy177_st02.spr	enemy177_st02.spr	enemy177_wlk.spr	enemy177_wlk.spr	enemy177_wlk.spr	enemy177_wlk.spr	enemy177_bat.spr	enemy177_die.spr	enemy177_at01.spr	enemy177_at01.spr	enemy177_at01.spr	enemy177_st02.spr	enemy177_wlk.spr
ktenemy178	enemy178_st01.spr	enemy178_st02.spr	enemy178_st02.spr	enemy178_wlk.spr	enemy178_wlk.spr	enemy178_wlk.spr	enemy178_wlk.spr	enemy178_bat.spr	enemy178_die.spr	enemy178_at01.spr	enemy178_at01.spr	enemy178_at01.spr	enemy178_st02.spr	enemy178_wlk.spr
ktenemy179	enemy179_st01.spr	enemy179_st02.spr	enemy179_st02.spr	enemy179_wlk.spr	enemy179_wlk.spr	enemy179_wlk.spr	enemy179_wlk.spr	enemy179_bat.spr	enemy179_die.spr	enemy179_at02.spr	enemy179_at02.spr	enemy179_at02.spr	enemy179_st02.spr	enemy179_wlk.spr
ktenemy180	enemy180_st02.spr	enemy180_st02.spr	enemy180_st02.spr	enemy180_wlk.spr	enemy180_wlk.spr	enemy180_wlk.spr	enemy180_wlk.spr	enemy180_bat.spr	enemy180_die.spr	enemy180_at01.spr	enemy180_at01.spr	enemy180_at01.spr	enemy180_st02.spr	enemy180_wlk.spr
ktenemy181	enemy181_st01.spr	enemy181_st02.spr	enemy181_st02.spr	enemy181_wlk.spr	enemy181_wlk.spr	enemy181_wlk.spr	enemy181_wlk.spr	enemy181_bat.spr	enemy181_die.spr	enemy181_at01.spr	enemy181_at02.spr	enemy181_at02.spr	enemy181_st02.spr	enemy181_wlk.spr
ktenemy182	enemy182_st01.spr	enemy182_st02.spr	enemy182_st02.spr	enemy182_wlk.spr	enemy182_wlk.spr	enemy182_wlk.spr	enemy182_wlk.spr	enemy182_bat.spr	enemy182_die.spr	enemy182_at01.spr	enemy182_at02.spr	enemy182_at02.spr	enemy182_st02.spr	enemy182_wlk.spr
ktenemy183	enemy183_st01.spr	enemy183_st02.spr	enemy183_st02.spr	enemy183_wlk.spr	enemy183_wlk.spr	enemy183_wlk.spr	enemy183_wlk.spr	enemy183_bat.spr	enemy183_die.spr	enemy183_at01.spr	enemy183_at02.spr	enemy183_at01.spr	enemy183_st02.spr	enemy183_wlk.spr
ktenemy184	enemy184_st01.spr	enemy184_st02.spr	enemy184_st02.spr	enemy184_wlk.spr	enemy184_wlk.spr	enemy184_wlk.spr	enemy184_wlk.spr	enemy184_bat.spr	enemy184_die.spr	enemy184_at01.spr	enemy184_at02.spr	enemy184_at01.spr	enemy184_st02.spr	enemy184_wlk.spr
ktenemy185	enemy185_st01.spr	enemy185_st02.spr	enemy185_st02.spr	enemy185_wlk.spr	enemy185_wlk.spr	enemy185_wlk.spr	enemy185_wlk.spr	enemy185_bat.spr	enemy185_die.spr	enemy185_at01.spr	enemy185_at02.spr	enemy185_at01.spr	enemy185_st02.spr	enemy185_wlk.spr
ktenemy186	enemy186_st01.spr	enemy186_st02.spr	enemy186_st02.spr	enemy186_wlk.spr	enemy186_wlk.spr	enemy186_wlk.spr	enemy186_wlk.spr	enemy186_bat.spr	enemy186_die.spr	enemy186_at01.spr	enemy186_at02.spr	enemy186_at01.spr	enemy186_st02.spr	enemy186_wlk.spr
ktenemy186a	enemy186_st01.spr	enemy186_st02.spr	enemy186_st02.spr	enemy186_st02.spr	enemy186_st02.spr	enemy186_st02.spr	enemy186_st02.spr	enemy186_bat.spr	enemy186_die.spr	enemy186_at01.spr	enemy186_at02.spr	enemy186_at01.spr	enemy186_st02.spr	enemy186_wlk.spr
ktenemy187	enemy187_st01.spr	enemy187_st02.spr	enemy187_st02.spr	enemy187_wlk.spr	enemy187_wlk.spr	enemy187_wlk.spr	enemy187_wlk.spr	enemy187_bat.spr	enemy187_die.spr	enemy187_at01.spr	enemy187_at02.spr	enemy187_at01.spr	enemy187_st02.spr	enemy187_wlk.spr
