ID	STRING
12910	Ta cø ho m·i kh«ng ngít. Kh«ng biÕt khi nµo Hång Mai míi trë vÒ, tíi lóc ph¶i ®Õn D­îc ®iÕm hèt thuèc th«i…KhÆc...khÆc
12911	§a t¹ hiÖp kh¸ch! Mét ngµy nµo ®ã, ta b¶o Hång Mai lµm cho ng­¬i 1 ®«i giµy!
12912	Ng­¬i cã thÓ ®Õn d­îc phßng hái xem. Tõ ®©y ®i vÒ h­íng T©y vµi b­íc lµ tíi råi! …khÆc…khÆc…H·y nhí lµ 10 viªn Xuyªn Bèi hoµn, phiÒn ng­¬i gióp ta!
12913	Søc kháe ta vµ bµ nhµ ®Òu kh«ng kháe, khuª n÷ v× ch¨m sãc vî chång ta mµ vÉn ch­a lÊy chång, bËc lµm cha mÑ nh­ ta thËt kh«ng ph¶i víi con g¸i m×nh!
12914	Ng­¬i cã thÓ ®Õn d­îc phßng hái xem. Tõ ®©y ®i vÒ h­íng T©y vµi b­íc lµ tíi råi! …khÆc…khÆc…H·y nhí lµ 10 viªn Xuyªn Bèi hoµn, phiÒn ng­¬i gióp ta!
12915	Tuy ta kh«ng cã con trai, nh­ng ®· cã mét ®øa con g¸i ngoan hiÒn hiÕu thuËn, ng­êi ta ®Òu nãi bµ nhµ ta cã phóc!
12916	§¹i ca! Thî rÌn høa tÆng ta mét c©y giµn n¸, kh«ng biÕt ®· lµm xong ch­a, h·y hái «ng Êy dïm ta!
12917	§¹i tû, Thî rÌn sÏ tÆng ta mét c©y giµn n¸, kh«ng biÕt ®· lµm xong ch­a, h·y hái «ng Êy dïm ta!
12918	Mau ®i hái ®¹i thóc lµm xong ch­a?
12919	Tèt l¾m, Tèt l¾m! Chót n÷a ta sÏ ®i t×m Thiªn Thiªn ch¬i. Thanh vò khİ nµy ta t×m ®­îc ngoµi th«n, ta gi÷ ë ®©y ch¼ng lµm g×, th«i th× göi tÆng ng­¬i!
12920	§îi ®¹i thóc gióp ta lµm xong n¸, ta muèn ®i ra ngoµi th«n b¾n chim, nh­ng kh«ng muèn ®Ó mÑ ta biÕt, bµ nhÊt ®Şnh sÏ kh«ng cho ta ®i!
12921	t¹i ao tuyÕt vÉn ch­a r¬i nhØ? Ta thİch nhÊt lµ ch¹y ®ïa trªn tuyÕt!
12922	Ai da! Kh«ng biÕt thóc thóc Thî rÌn ®· lµm n¸ xong ch­a? Tay nghÒ cña ®¹i thóc rÊt giái. TiÖm thiÕt kiÕm næi tiÕng cña «ng gÇn xa ®Òu biÕt tiÕng, t¹o ra nh÷ng lo¹i vò khİ tuyÖt vêi!
12923	TiÖm cña thóc thóc Thî rÌn n»m ngay cöa th«n, rÊt dÔ t×m!
12924	Ta ®i t×m ng­êi kh¸c ®i hái dïm ta!
12925	Hæ tö ca nãi ®îi khi huynh Êy cã n¸, sÏ dÉn ch¸u ®i b¾n chim, thËt thİch qu¸!
12926	N¸ cña Hæ Tö ca ch­a lµm xong sao?
12927	Hay l¾m, l¸t n÷a Hæ Tö Ca sÏ ®Õn t×m ch¸u!
12928	Hæ Tö ca lu«n g¹t gÉm ch¸u! Ch¸u ph¶i mĞc mÑ huynh Êy!
12929	Vâ s­ bªn ngoµi th«n rÊt cã danh tiÕng. Hæ Tö nhµ ta tõ nhá ®· rÊt mª vâ häc. NÕu cã thÓ b¸i vŞ vâ s­ ®ã lµm thÇy th× thËt tèt qu¸! Nhµ ta lµ gia ®×nh rÊt b×nh th­êng, kh«ng biÕt häc vâ cã ph¶i tèn mÊt bao nhiªu tiÒn, ng­¬i cã thÓ ®i hái vŞ vâ s­ ®ã dïm ta!?
12930	VŞ Vâ s­ ®ang ë ng«i nhµ tranh ë mĞ §«ng cña th«n.
12931	Sao? ¤ng Êy ®· ®ång ı råi µ? ¸i da! ThËt tèt qu¸! C¸i mò nµy lµ nhµ ta lµm ra! Tuy kh«ng ®¸ng gi¸ bao nhiªu nh­ng bµy tá lßng biÕt ¬n!
12932	VÒ ¨n nãi nhµ ta ai ai còng giái, rÊt thİch lµm mai mèi cho ng­êi ta!
12933	VŞ Vâ s­ ®ang ë ng«i nhµ tranh ë mĞ §«ng cña th«n.
12934	Hång Mai qu¶ lµ mét c« g¸i hiÒn lµnh hiÕu thuËn! Ai c­íi ®­îc c« ta thËt cã phóc! C« n­¬ng tèt nh­ vËy, ta nhÊt ®Şnh ph¶i gióp c« Êy t×m ®­îc tÊm chång thËt tèt!
12935	ThËt t×nh ta rÊt thİch Hång Mai nh­ng l¹i ng¹i ngïng kh«ng d¸m ngá lêi. NÕu Hång Mai hiÓu ®­îc lßng ta th× thËt diÔm phóc cho ta! Chñ tiÖm t¹p hãa ë bê s«ng cã ®å trang søc quı míi nhËp vÒ. Chi b»ng ta mua cho Hång Mai 1 chiÕc tr©m cµi tãc. C« Êy nhÊt ®Şnh sÏ rÊt thİch!
12936	§a t¹ ng­¬i ®· hèt thuèc cho cha ta! §©y lµ ®«i giµy ta míi võa may xong, nÕu ng­¬i kh«ng chª xin h·y cÇm lÊy!
12937	MÑ ta muèn ¨n thŞt heo luéc tái, nh­ng ng­êi b¸n thŞt h×nh nh­ ch­a dän ra, vËy ph¶i lµm thÕ nµo míi ®­îc ®©y!?
12938	¤ng nhµ ta ®· ra ngoµi lµm ¨n, th­êng xuyªn v¾ng nhµ. Ta thËt rÊt lo l¾ng! ChuyÖn lµm ¨n bu«n b¸n chØ lµ mua gi¸ thÊp b¸n gi¸ cao!
12939	ña? Hæ Tö muèn häc vâ µ? §øa trÎ nµy ngµy th­êng rÊt hiÕu ®éng, xem ra t­ chÊt kh«ng tåi. §­îc, vÒ nãi víi cha nã, ta thu Hæ Tö lµm ®å ®Ö. §Òu lµ ng­êi trong lµng c¶, ®õng tİnh tíi chuyÖn tiÒn nong! Mçi dŞp lÔ tÕt mang lªn x©u thŞt sÊy lµ ®­îc råi!
12940	L­u l¹c giang hå c¶ nöa ®êi, cuèi cïng chØ lµ mét kÎ bÇn hµn mµ th«i!
12941	Qu¸n r­îu nµy ®­îc truyÒn l¹i tõ tay «ng néi ta. Kh¸ch trong th«n th­êng lui tíi uèng vµi chung r­îu gi¶i khu©y.
12942	Chç ta tuy nhá nh­ng rÊt s¹ch sÏ, lµ n¬i tèt ®Ó dõng ch©n!
12943	Muèn ngåi thuyÒn ®i ®©u vËy?
12944	Bªn ngoµi lo¹n l¹c, xem ng­¬i trãi gµ kh«ng chÆt! Ra ngoµi th«n ta e kh«ng gi÷ ®­îc m¹ng ®©u!
12945	Kh«ng tiÒn kh«ng thÓ lªn thuyÒn! 
12946	Ng­¬i ®Õn hái chiÕc n¸ cho tiÓu Hæ Tö µ? Ta ch­a ®éng tay tíi! §å cÇn thiÕt ta cßn ch­a ®i t×m.Ta l¹i kh«ng thÓ rêi tiÖm. ThÕ nµy nhĞ! Ng­¬i gióp ta ®i t×m ch¹c c©y vµ da tr©u.Cã ®ñ råi ta sÏ lËp tøc lµm ngay!
12947	Sao nhanh thÕ? §­a ch¹c c©y vµ da tr©u ®­a cho ta! Ta lµm ngay!
12948	§· lµm xong. Thay ta ®­a c©y n¸ cho TiÓu Hæ Tö!
12949	Thî rÌn:T×m ®­îc ch¹c c©y vµ da tr©u trao cho ta, lËp tøc sÏ lµm n¸ cho TiÓu Hæ Tö! Xong ngay th«i mµ, ng­¬i cã muèn mua thªm vò khİ kh¸c kh«ng?
12950	Binh ®ao cña tiÖm ta ®Òu ®­îc luyÖn tõ thĞp tèt, gi¸ c¶ l¹i ph¶i ch¨ng. §¹i hiÖp hµnh tÈu giang hå, hµnh hiÖp tr­îng nghÜa, kh«ng cã binh ®ao xøng tay, lµm sao lªn ®­êng? Mua mét thanh nhĞ!
12951	Ng« L·o Th¸i nhê ng­¬i ®Õn mua thuèc µ? Ta ®· chuÈn bŞ s½n cho ng­¬i 10 viªn Xuyªn Bèi hoµn, tæng céng 200 l­îng. Nh¾n víi L·o th¸i h·y gi÷ g×n søc kháe!
12952	Ng­¬i ®· ¨n 5 cèc t¹p l­¬ng, kh«ng ph¸t háa nhøc ®Çu míi l¹! Chç ta tuy nhá nh­ng tuyÖt ®èi kh«ng thiÕu thø g×! Ng­¬i cã muèn mua İt thuèc kh«ng?
12953	Thuèc cña ng­¬i ta gi÷ l¹i ®©y, ®îi cã ®ñ tiÒn råi h·y quay l¹i lÊy thuèc!
12954	Hµng chÊt ®Çy trong tiÓu ®iÕm, Kh¸ch quan muèn mua g× nµo? H·y vµo xem thö ®i!
12955	Ng­êi ng­¬i thÇm yªu cßn ch­a tr¶ lêi ng­¬i, cã muèn b¶o c« ta nhanh chót kh«ng?
12956	Huynh Êy ®ang ®îi c« tr¶ lêi, h·y suy nghÜ, cã muèn cïng huynh Êy chung sèng trän ®êi kh«ng?
12957	Dï cã muèn chung sèng ®Õn r¨ng long ®Çu b¹c th× còng ph¶i tïy vµo duyªn sè n÷a!
12958	NÕu hai bªn ®· cã ı víi nhau, chØ cÇn ®· tr­ëng thµnh vµ ch­a kÕt h«n víi ai, cïng nhau ®Õn ®©y ta sÏ t¸c hîp l­¬ng duyªn. Ng­¬i h·y nãi ı muèn cÇu th©n víi ta, ta sÏ thay ng­¬i chuyÓn cho ng­êi Êy, gióp ng­¬i t¸c thµnh h«n sù!
12959	Ng­¬i lµ ng­êi xuÊt gia sao d¸m nghÜ ®Õn chuyÖn hång trÇn? Hay ®· vøt bá hÕt m«n quy?
12960	ChuyÖn thµnh th©n nµy, ®­êng ®­êng lµ mét c« g¸i nh­ ng­¬i sao l¹i chñ ®éng th¸i qu¸ vËy? H·y ®Ó t©n lang ®Õn cÇu th©n!
12961	Hai vŞ ®­êng ®­êng lµ ®¹i nam nh©n l¹i muèn kÕt h«n g× chø? §õng ®em l·o giµ nµy ra ®ïa giìn!
12962	Muèn c­íi ni c« sao? NÕu c¸c ng­¬i thËt t©m yªu nhau, tèt nhÊt h·y ®Õn khuyªn c« ta hoµn tôc!
12963	Ng­¬i ®· cã thª tö råi! LÏ nµo l¹i muèn tam thª tø thiÕp!?
12964	Tuæi ng­¬i cßn nhá, viÖc h«n nh©n ®¹i sù ®îi ®Õn lóc tr­ëng thµnh h·y tİnh!
12965	Chµng trai trÎ! Cã ph¶i muèn kÕt duyªn cïng c« g¸i bªn c¹nh ng­¬i?
12966	Ng­¬i do dù qu¸ l©u, c« n­¬ng ®ã ®· ®i mÊt råi!
12967	C­ìng Ğp kh«ng h¹nh phóc, nÕu c« ta nhÊt thêi ch­a thÓ quyÕt ®Şnh ®­îc th× ®µnh ph¶i ®îi 1 thêi gian sau hay tİnh!
12968	Ng­¬i kh«ng b»ng lßng, ta ®µnh ph¶i b¸o tin nµy cho h¾n th«i!
12969	Ng­¬i ®· cã phu qu©n, sao cßn muèn lÊy ng­êi kh¸c?
12970	Ta cßn ch­a thÊy t©n lang cña ng­¬i. NÕu ng­¬i muèn ta t¸c hîp, ph¶i cïng nhau ®Õn nãi chuyÖn víi ta!
12971	H×nh nh­ ng­¬i muèn cÇu h«n víi ng­êi kh¸c ch¨ng? Rèt cuéc ng­¬i muèn lÊy ai ®©y? Ta cã chót m¬ hå!
12972	Vî chång c·i nhau lµ chuyÖn b×nh th­êng, chĞn trong sãng cßn khua, ®õng v× chuyÖn nµy mµ thï hËn nhau. Nµo, l¹i ®©y! N¾m tay nhau hßa gi¶i!
12973	Vî chång c·i nhau lµ chuyÖn b×nh th­êng, chĞn trong sãng cßn khua. ThÕ nµy nhĞ, ng­¬i d¾t vî tíi ®©y ®Ó ta khuyªn nhñ c« ta!
12974	Vî chång c·i nhau lµ chuyÖn b×nh th­êng, chĞn trong sãng cßn khua. ThÕ nµy nhĞ, ng­¬i cïng chång tíi ®©y ®Ó ta khuyªn nhñ h¾n!
12975	Râ rµng lµ kh«ng cã chuyÖn g×, chµng trai trÎ ®Şnh trªu cît giµ nµy ch¨ng?
12976	Râ rµng lµ kh«ng cã chuyÖn g×, c« n­¬ng ®õng nãi dèi!
12977	Ly h«n kh«ng ph¶i lµ trß ®ïa, ng­êi trong giang hå sÏ v× chuyÖn ly h«n mµ ®¸nh gi¸ thÊp c¸c ng­¬i. Cã muèn suy nghÜ l¹i kh«ng?
12978	Rèt cuéc ng­¬i muèn ly h«n víi ai? Ng­êi nµy vèn kh«ng ph¶i lµ ng­êi phèi ngÉu cña ng­¬i!
12979	NÕu nhÊt ®Şnh muèn ly h«n, ph¶i cïng vî ng­¬i ®Õn lµm thñ tôc ly h«n!
12980	Ng­¬i do d­ qu¸ l©u, phèi ngÉu cña ng­¬i ®· ®i råi!
12981	Ng­¬i ch­a mang ®ñ phİ thñ tôc, cÇn ph¶i cã 5 v¹n l­îng lµm thñ tôc!
12982	Hoan nghªnh ng­¬i sö dông ThiÖp T×nh nh©n, ta tÆng vµi mãn quµ cho hai ng­¬i!
12983	Hoan nghªnh ng­¬i sö dông ThiÖp T×nh nh©n. ThËt kh«ng may ta ®· hÕt quµ råi! §îi sau nµy h·y ®Õn nhËn quµ nhĞ!
12984	Kh«ng sai, 3 Bao hîp hoan, 3 kh¨n Uyªn ¦¬ng vµ 3 N¬ t×nh ı th× cã thÓ ®æi 1 viªn Thñy Tinh vµ 1 T©m T©m T­¬ng ¸nh phï; \n 2 Bao hîp hoan, 2 kh¨n Uyªn ¦¬ng vµ 2 N¬ t×nh ı cã thÓ ®æi 1 viªn Ng©n Nguyªn B¶o vµ 1 T©m T©m T­¬ng ¸nh phï; \n 1 Bao hîp hoan, 1 kh¨n Uyªn ¦¬ng vµ 1 N¬  t×nh ı cã thÓ ®æi 1 T©m T©m T­¬ng ¸nh phï. \n ng­¬i muèn ®æi lo¹i nµo?
12985	Hay l¾m! Ta tÆng ng­¬i 1 viªn thñy tinh vµ 1 tÊm T©m T©m T­¬ng ¸nh Phï. §ång thêi chóc t×nh yªu hai ng­¬i g¾n bã keo s¬n!
12986	Ng­¬i kh«ng cã 3 c¸i N¬ T×nh ı, t×m ®ñ råi h·y ®æi nhĞ!
12987	Ng­¬i kh«ng cã 3 c¸i Kh¨n Uyªn ¦¬ng, t×m ®ñ råi h·y ®æi nhĞ!
12988	Ng­¬i kh«ng cã 3 c¸i Bao hîp hoan, t×m ®ñ råi h·y ®æi nhĞ!
12989	Hay l¾m! Ta tÆng ng­¬i 1 Ng©n Nguyªn b¶o vµ 1 tÊm T©m T©m T­¬ng ¸nh Phï. §ång thêi chóc t×nh yªu hai ng­¬i g¾n bã keo s¬n!
12990	Ng­¬i kh«ng cã 2 c¸i N¬ T×nh ı, t×m ®ñ råi h·y ®æi nhĞ!
12991	Ng­¬i kh«ng cã 2 c¸i Kh¨n Uyªn ¦¬ng, t×m ®ñ råi h·y ®æi nhĞ!
12992	Ng­¬i kh«ng cã 2 c¸i Bao hîp hoan, t×m ®ñ råi h·y ®æi nhĞ!
12993	Hay l¾m! Ta tÆng ng­¬i 1 tÊm T©m T©m T­¬ng ¸nh Phï. §ång thêi chóc t×nh yªu hai ng­¬i g¾n bã keo s¬n!
12994	Ng­¬i kh«ng cã Kh¨n Uyªn ¦¬ng, t×m ®ñ råi h·y ®æi nhĞ!
12995	Ng­¬i kh«ng cã Bao hîp hoan, t×m ®ñ råi h·y ®æi nhĞ!
12996	GÇn ®©y BÊt NhiÔm s­ huynh hµnh tung kú l¹, cã lÏ ta qu¸ ®a nghi ch¨ng? Ta lu«n c¶m thÊy cã mét mèi nguy hiÓm ®ang Èn chøa bªn trong!
12997	VËy sao? Ta h×nh nh­ kh«ng c¶m thÊy!
12998	Nh÷ng lêi ®ã ®õng bao giê ®Ó truyÒn ra ngoµi, BÊt NhiÔm s­ huynh lµ ®øa con mµ m«n chñ nhÊt mùc yªu th­¬ng. NÕu ®Õn tay «ng ta, chóng ta e r»ng kh«ng toµn m¹ng!
12999	T×m ta cã viÖc gÊp g× kh«ng?
13000	Ngò s­ huynh, tèi qua huynh cã ®i qua phßng ¸m khİ kh«ng?
13001	§Cã, ta vµo dän dÑp, quĞt nhµ xong th× ®i ra!
13002	Huynh cã thÊy Tam S­ huynh kh«ng?
13003	Nãi ra thËt l¹! Tèi qua ta thÊy mét ng­êi rÊt gièng Tam s­ huynh phİa sau phßng ¸m khİ. Ta cã gäi 1 tiÕng. Nµo ngê huynh Êy véi v· bá ®i, ta cßn cho lµ m×nh nh×n lÇm!
13004	Huynh cã biÕt Tam s­ huynh b©y giê ë ®©u kh«ng?
13005	S¸ng nay khi ta ra ngoµi, tr«ng thÊy huynh Êy ®i vÒ h­íng <color=Red>Thanh Thµnh s¬n<color>, cã thÓ ®i <color=Red>H­ëng Thñy ®éng <color>, nghe nãi cã vµi ng­êi b¹n cña huynh Êy ë ®ã.
13006	Tam s­ huynh cã thÓ ®i <color=Red>H­ëng Thñy ®éng<color>, nghe nãi cã vµi ng­êi b¹n cña huynh ë ®ã.
13007	Cha mÑ ta mÊt sím, nhê ng­êi cËu nu«i nÊng nªn ng­êi, cËu lµ ng­êi th©n thuéc nhÊt cña ta.
13008	Bá ®i! Ng­¬i ch¼ng ph¶i b¶n lÜnh g×, nãi ra nh÷ng lêi nµy chØ thªm phiÒn phøc mµ th«i!
13009	GÇn ®©y d­êng nh­ «ng t©m thÇn th­êng bÊt æn….
13010	Tam s­ huynh cã thÓ ®i <color=Red>H­ëng Thñy ®éng<color>, nghe nãi cã vµi ng­êi b¹n cña huynh ë ®ã.
13011	Cha mÑ ta mÊt sím, nhê ng­êi cËu nu«i nÊng nªn ng­êi, cËu lµ ng­êi th©n thuéc nhÊt cña ta.
13012	T×m ta cã viÖc gÊp g× kh«ng?
13013	Ngò s­ huynh, tèi qua huynh cã ®i qua phßng ¸m khİ kh«ng?
13014	§Cã, ta vµo dän dÑp, quĞt nhµ xong th× ®i ra!
13015	Huynh cã thÊy Tam S­ huynh kh«ng?
13016	Nãi ra thËt l¹! Tèi qua ta thÊy mét ng­êi rÊt gièng Tam s­ huynh phİa sau phßng ¸m khİ. Ta cã gäi 1 tiÕng. Nµo ngê huynh Êy véi v· bá ®i, ta cßn cho lµ m×nh nh×n lÇm!
13017	Huynh cã biÕt Tam s­ huynh b©y giê ë ®©u kh«ng?
13018	S¸ng nay khi ta ra ngoµi, tr«ng thÊy huynh Êy ®i vÒ h­íng <color=Red>Thanh Thµnh s¬n<color>, cã thÓ ®i <color=Red>H­ëng Thñy ®éng <color>, nghe nãi cã vµi ng­êi b¹n cña huynh Êy ë ®ã.
13019	….KhÆc…khÆc….§øa ch¸u nµy thËt hiÕu th¶o, ta võa l©m bÖnh, ®· lËp tøc tíi th¨m!
13020	Ta kh«ng cã con c¸i, chØ cã 1 ®øa ch¸u ngo¹i ®ang häc vâ t¹i §­êng M«n 
13021	Ta kh«ng cã con c¸i, chØ cã 1 ®øa ch¸u ngo¹i ®ang häc vâ t¹i §­êng M«n 
13022	….KhÆc…khÆc….§øa ch¸u nµy thËt hiÕu th¶o, ta võa l©m bÖnh, ®· lËp tøc tíi th¨m!
13023	Hõ! Muèn ®¸nh b¹i ta µ! §õng t­ëng r»ng dÔ dµng ®o¹t ®­îc 'Háa Khİ Phæ'. Thµnh thËt nãi víi ng­¬i, 'Háa Khİ Phæ' ®ang ®Ó trong r­¬ng b¸u. Ch×a khãa r­¬ng ta ®Ó trong ®éng, ng­¬i cã giái h·y vµo ®éng mµ t×m!
13024	Hãa ra 'Háa Khİ Phæ' ng­¬i ®· bá quªn trong r­¬ng b¸u!
13025	B¶o r­¬ng ®· rçng
13026	Kh«ng cã ch×a khãa, kh«ng më ®­îc r­¬ng b¸u!.
13027	V·n bèi lµ ®Ö tö §­êng M«n, ®· tõng nghe qua C¶nh Tö Kú ®¹i hiÖp! 
13028	§­êng D· lµ ai?
13029	Lµ s­ thóc cña v·n bèi.
13030	Hõ! H¾n kh«ng cßn mÆt mòi nµo ®Õn ®©y gÆp ta, hay ch¼ng d¸m ®Õn gÆp ta? L¹i ph¸i mét tªn tiÓu bèi nh­ ng­¬i ®Õn lµm g×?
13031	TiÒn bèi hiÓu lÇm råi! N¨m x­a s­ thóc kh«ng ph¶i thÊy chÕt kh«ng cøu, mµ lµ bæn m«n vèn cã m«n quy, kh«ng ®­îc trŞ bÖnh cho ng­êi ngoµi nªn thóc thóc míi bÊt ®¾c dÜ th«i! §· nhiÒu n¨m nay «ng cø m·i ray røc trong lßng!
13032	Nh÷ng duyªn cí nµy sao h¾n kh«ng ®İch th©n ®Õn gi¶i bµy cïng ta?
13033	TiÒn bèi biÕt s­ thóc vÉn cßn hiÓu lÇm, e r»ng võa gÆp mÆt kh«ng kŞp më miÖng th×…….
13034	MÆc kÖ ng­¬i lµ ai, chuyÖn g× th× còng ph¶i h¹ gôc 5 con gia sóc cña ta <color=Red>Sãi x¸m, M·nh hæ, Kim TiÒn b¸o, Heo rõng, GÊu n©u <color> råi míi nãi!
13035	TiÕn bèi, 5 lo¹i nµy lµ thuèc ch÷a bÖnh l¹, chØ cÇn uèng 3 lÇn lµ cã thÓ ch÷a ®­îc bÖnh!
13036	 Tèt l¾m! Con g¸i ta ®­îc cøu råi! §a t¹ ng­¬i, cµng ®a t¹ s­ thóc cña ng­¬i, ta ®· hiÓu lÇm råi!
13037	Ng­¬i qu¶ thËt cã c¸ch cøu con g¸i ta sao?
13038	§­êng D· s­ thóc ®· nãi cho v·n bèi ph­¬ng thuèc nµy! V·n bèi ®ang t×m 5 lo¹i d­îc liÖu cÇn thiÕt ®Ó ch÷a bÖnh l¹!
13039	ThËt c¸m ¬n ng­¬i! 
13040	Ng­¬i qu¶ thËt cã c¸ch cøu con g¸i ta sao?
13041	Ta ®· tr¸ch lÇm s­ thóc ng­¬i, ta thËt lÊy lµm hç thÑn!
13042	§iÒu mµ ta ®au lßng nhÊt trªn ®êi lµ ng­êi b¹n th©n nhÊt cña ta l¹i lµ kÎ v« t×nh v« nghÜa!
13043	Kú thùc, ta giÕt h¾n liÖu cã İch g×? Thª tö cña ta còng kh«ng thÓ sèng l¹i ®­îc, vèn ta ®· kh«ng cßn høng thó, chØ mong ®­îc sèng bªn ®øa con g¸i bĞ báng cña ta. Nµo ngê, ®øa con g¸i duy nhÊt còng m¾c ph¶i chøng bÖnh l¹ nh­ vËy. NÕu c¶ con g¸i còng rêi bá ta mµ ®i, ta sèng trªn ®êi cßn cã ı nghÜa g×!
13044	TiÒn bèi, ®õng n«n nãng! Con g¸i cña ng­êi nhÊt ®Şnh ®­îc cøu!
13045	Cßn cã c¸ch g× sao? S­ thóc cña ng­¬i lµ thiªn h¹ ®Ö nhÊt thÇn y. Ngoµi h¾n, cßn ai cã thÓ cøu ®­îc con g¸i ta!
13046	Ta cã c¸ch! §Ó ta ®i t×m S­ thóc!
13047	§i B¹ch V©n ®éng
13048	§i ThÇn Tiªn ®éng, H­ëng Thñy ®éng.
13049	§i H­ëng Thñy ®éng
13050	§i ThÇn Tiªn ®éng
13051	B¹ch V©n ®éng
13052	ThÇn Tiªn ®éng
13053	H­ëng Thñy ®éng
13054	§i Thanh D­¬ng Phong
13055	§i Thµnh §« 
13056	Cã chuyÖn g×? H·y ®¸nh b¹i <color=Red>Linh thó<color> cña ta råi h·y nãi.
13057	§©y lµ 'Phï Dung CÈm Kª §å' mµ ng­¬i cÇn.
13058	§©y qu¶ lµ b¶n gèc cña tiÒn nh©n. Ha ha ha…Ta ngµy ®ªm t×m kiÕm, cuèi cïng míi cã ®­îc!
13059	HiÖn giê tiªn sinh cã thÓ ®­a khóc phæ 'B¸ch §iÓu TriÒu Phông' cho ta kh«ng?
13060	C¸i nµy...
13061	Tiªn sinh lµ cao nh©n tiÒn bèi, nãi ph¶i gi÷ lêi, nÕu kh«ng sÏ bŞ thiªn h¹ chª c­êi.
13062	Ta kh«ng nãi lµ kh«ng ®­a. Nµy lµ khóc phæ, ng­¬i cÇm lÊy ®i!
13063	Muèn lÊy khóc phæ µ? Mang <color=Red>'Phï Dung CÈm Kª ®å'<color> tíi ®æi.
13064	Phï Dung CÈm Kª §å qu¶ thËt tr¸c tuyÖt! Xem c¶ ®êi còng kh«ng ch¸n.
13065	KÎ nhµn c­ ®õng ®Õn quÊy rÇy ta!
13066	Hõ! Dï ta ®· th©n b¹i danh liÖt, cã ®¸nh b¹i ta th× ng­¬i còng ®õng hßng lÊy ®­îc '¸m khİ phæ'! Ta ®· giÊu nã trong s¬n ®éng råi, c¶ ®êi ng­¬i còng ®õng mong t×m ®­îc!
13067	VËy thÕ nµo míi lµ tèt!
13068	§­êng Nhµn s­ thóc cã chuyÖn g× vËy?
13069	Ng­¬i kh«ng biÕt µ! Bæn §­êng næi tiÕng cã <color=Red>1 bé<color>'¸m Khİ Phæ', chia thµnh 2 quyÓn, bªn trªn cã ghi râ c¸ch chÕ t¹o vµ c¸ch dïng tÊt c¶ ¸m khİ cña bæn m«n. §©y lµ bİ kiÕp bæn m«n kh«ng bao giê truyÒn ra ngoµi. Bİ kiÕp do ta gi÷, ®Ó an toµn, ta ®Æt trong 2 hép s¾t, nh­ng ®Õn h«m nay ta míi ph¸t hiÖn hép s¾t ®· bŞ kÎ gian ®¸nh tr¸o thµnh 1 quyÓn V« Tù Thiªn Th­. Bİ kiÕp bŞ thÊt l¹c, thËt lµ chuyÖn lín råi!
13070	§­êng Nhµn s­ thóc, hãa ra ng­êi trém '¸m khİ phæ' lµ Tam s­ huynh §­êng Hßa. TaŞ h¹ ®· ®o¹t bİ kiÕp trë vÒ, huynh xem cã ph¶i kh«ng?
13071	§óng råi! §©y chİnh lµ quyÓn '¸m khİ phæ' bŞ mÊt, ng­¬i ®· hãa gi¶i ®­îc mét trËn ®¹i häa cho bæn §­êng. C«ng lao cña ng­¬i thËt lín!
13072	Tuy ®· t×m ra ph¶n ®å §­êng Hßa, nh­ng ch­a t×m ¸m khİ phæ vÒ lµ ch­a ®­îc ®©u!
13073	§­êng Nhµn:Bİ kiÕp bŞ c­íp thËt kh«ng ph¶i chuyÖn ®ïa. Kh«ng nh÷ng l·o phu mang tr¸ch nhiÖm nÆng nÒ mµ cßn g©y h¹i cho ng­êi v« téi!
13074	May mµ cã ng­¬i hãa gi¶i ®­îc ®¹i häa, nÕu kh«ng th× hËu qu¶ kh«n l­êng!
13075	C«ng phu ¸m khİ, ng­¬i cã chç nµo kh«ng hiÓu cø ®Õn hái l·o phu!
13076	Trªn giang hå, ®ao th­¬ng dÔ tr¸nh nĞ nh­ng ¸m tiÔn khã phßng.
13077	C«ng phu ¸m khİ trong thiªn h¹, nÕu ta kh«ng ®øng ®Çu thiªn h¹ th× cßn ai n÷a! Ng­¬i phôc kh«ng?
13078	Bæn m«n canh phßng nghiªm ngÆt, ng­êi ngoµi kh«ng c¸ch nµo biÕt ®­îc bİ kiÕp giÊu ë ®©u, cã muèn trém còng kh«ng trém ®­îc. V× thÕ ng­êi trém bİ kiÕp xuÊt quû nhËp thÇn c¸ch mÊy, nhÊt ®Şnh còng cã thÓ tiÕp cËn ®­îc kÎ trém. Ta nghi r»ng cã néi gian, nh­ng chuyÖn nµy liªn lôy qu¸ lín, nÕu b¸o lªn ch­ëng m«n sÏ g©y nªn chuyÖn tµy ®×nh! Ta chØ hy väng mau sím t×m ra kÎ trém, sÏ dÇn dÇn che lÊp ®i chuyÖn nµy!
13079	Bİ kiÕp bŞ mÊt khi nµo?
13080	Dùa theo suy ®o¸n, bİ kiÕp bŞ mÊt trém h«m qua!
13081	T¹i h¹ ®i hái th¨m <color=Red>ng­êi kh¸c<color>, nãi kh«ng chõng sÏ t×m ra ®Çu mèi!
13082	§­êng M«n tæ s­ gi¸o huÊn ®Ö tö kh«ng ®­îc can dù chuyÖn ngoµi. §­êng Cõu ta kh«ng d¸m tr¸i lêi. Nhê c«ng tö ®©y chuyÓn lêi xin lçi ®Õn §éc c« Minh chñ.
