NpcAction	FightStand	NormalStand1	NormalStand2	FightWalk	NormalWalk	FightRun	NormalRun	Wound	Die	Attack1	Attack2	Magic	SitDown	JunpFly
ktcritter064	"96,8,100"	"96,8,100"	"128,8,125"	"128,8,85"	"128,8,85"	"128,8,85"	"128,8,85"						"128,8,125"	"128,8,85"
ktcritter065	"48,8,140"	"96,8,100"	"128,8,110"	"96,8,100"	"96,8,100"	"96,8,100"	"96,8,100"	"64,8,85"	"104,8,80"	"88,8,60"	"104,8,65"	"104,8,65"	"128,8,110"	"96,8,100"
ktcritter066	"96,8,100"	"96,8,100"	"208,8,110"	"96,8,80"	"96,8,80"	"96,8,80"	"96,8,80"						"208,8,110"	"96,8,80"
ktcritter067	"96,8,100"	"96,8,100"	"136,8,120"	"96,8,100"	"96,8,100"	"96,8,100"	"96,8,100"						"136,8,120"	"96,8,100"
ktcritter068	"96,8,111"	"96,8,111"	"96,8,111"										"96,8,111"	
ktcritter069a	"112,8,80"	"112,8,80"	"112,8,80"										"112,8,80"	
ktcritter069b	"112,8,90"	"112,8,90"	"112,8,90"										"112,8,90"	
ktcritter069c	"28,1,50"	"28,1,50"	"28,1,50"										"28,1,50"	
ktcritter070	"64,8,120"	"64,8,120"	"128,8,150"	"128,8,90"	"128,8,90"	"128,8,90"	"128,8,90"						"128,8,150"	"128,8,90"
ktcritter071	"64,8,160"	"64,8,160"	"128,8,160"	"96,8,100"	"96,8,100"	"96,8,100"	"96,8,100"						"128,8,160"	"96,8,100"
ktcritter072	"112,8,130"	"112,8,130"	"96,8,100"										"96,8,100"	
ktcritter073a	"9,1,80"	"9,1,80"	"16,1,120"										"16,1,120"	
ktcritter073b	"9,1,80"	"9,1,80"	"16,1,120"										"16,1,120"	
ktcritter074a	"14,1,120"	"14,1,120"	"18,1,140"										"18,1,140"	
ktcritter074b	"14,1,120"	"14,1,120"	"18,1,140"										"18,1,140"	
ktcritter075b	"45,1,100"	"45,1,100"	"45,1,100"										"45,1,100"	
ktcritter076	"96,8,100"	"96,8,100"	"112,8,150"	"96,8,100"	"96,8,100"	"96,8,100"	"96,8,100"						"112,8,150"	"96,8,100"
ktcritter078	"96,8,150"	"96,8,150"	"144,8,110"										"144,8,110"	
ktcritter079a	"128,8,120"	"128,8,120"	"144,8,150"										"144,8,150"	
ktcritter079b	"128,8,100"	"128,8,100"	"176,8,100"										"176,8,100"	
ktcritter080	"96,8,100"	"96,8,100"	"96,8,100"										"96,8,100"	
ktcritter082	"64,8,160"	"64,8,160"	"216,8,100"										"216,8,100"	
ktcritter083	"64,8,160"	"64,8,160"	"400,8,120"										"400,8,120"	
ktcritter084	"96,8,160"	"96,8,160"	"312,8,160"										"312,8,160"	
ktcritter085	"96,8,140"	"96,8,140"	"120,8,140"	"96,8,120"	"96,8,120"	"96,8,120"	"96,8,120"						"120,8,140"	"96,8,120"
ktcritter086	"96,8,120"	"96,8,120"	"128,8,140"										"128,8,140"	
ktcritter087	"64,8,160"	"64,8,160"	"128,8,120"										"128,8,120"	
ktcritter088a	"24,1,90"	"24,1,90"	"24,1,100"										"24,1,100"	
ktcritter088b	"24,1,90"	"24,1,90"	"24,1,100"										"24,1,100"	
ktcritter089	"176,8,80"	"176,8,80"	"176,8,140"										"176,8,140"	
ktcritter090	"96,8,100"	"96,8,100"	"96,8,105"										"96,8,105"	
ktcritter091	"80,8,111"	"80,8,111"	"80,8,111"	"96,8,100"	"96,8,100"	"96,8,100"	"96,8,100"	"96,8,90"	"72,8,111"	"96,8,111"	"72,8,111"	"72,8,111"	"80,8,111"	"96,8,100"
ktcritter092	"64,8,160"	"64,8,160"	"128,8,160"	"96,8,100"	"96,8,100"	"96,8,100"	"96,8,100"						"128,8,160"	"96,8,100"
ktcritter093	"80,8,120"	"80,8,120"	"80,8,120"	"96,8,60"	"96,8,60"	"96,8,60"	"96,8,60"	"56,8,120"	"96,8,120"	"96,8,100"	"104,8,110"	"104,8,110"	"80,8,120"	"96,8,60"
ktcritter094a	"80,8,100"	"80,8,100"	"128,8,140"										"128,8,140"	
ktcritter094b	"80,8,120"	"80,8,120"	"128,8,140"										"128,8,140"	
ktcritter096	"64,8,120"	"64,8,120"	"128,8,160"										"128,8,160"	
ktcritter099	"1,1,1"	"1,1,1"	"1,1,1"										"1,1,1"	
ktcritter100	"1,1,1"	"1,1,1"	"1,1,1"										"1,1,1"	
ktcritter101	"80,8,160"	"80,8,160"	"80,8,160"										"80,8,160"	
ktcritter102	"96,8,160"	"96,8,160"	"96,8,160"										"96,8,160"	
ktcritter103	"96,8,132"	"96,8,132"	"96,8,132"										"96,8,132"	
ktcritter104	"96,8,132"	"96,8,132"	"96,8,132"										"96,8,132"	
ktcritter105	"96,8,148"	"96,8,148"	"96,8,148"										"96,8,148"	
ktcritter106	"96,8,132"	"96,8,132"	"96,8,132"										"96,8,132"	
ktcritter107	"96,8,160"	"96,8,160"	"96,8,160"										"96,8,160"	
ktcritter108	"96,8,56"	"96,8,56"	"96,8,56"										"96,8,56"	
ktcritter109	"1,1,1"	"1,1,1"	"1,1,1"										"1,1,1"	
ktcritter110	"1,1,1"	"1,1,1"	"1,1,1"										"1,1,1"	
ktcritter111	"176,8,100"	"128,8,100"	"176,8,100"	"128,1,130"	"128,1,130"	"128,1,130"	"128,1,130"						"184,8,66"	
ktcritter112	"88,8,1"	"88,8,1"	"88,8,1"										"88,8,1"	
ktcritter113	"8,8,1"	"8,8,1"	"8,8,1"										"8,8,1"	
ktcritter114	"8,8,1"	"8,8,1"	"8,8,1"										"8,8,1"	
ktcritter115	"8,8,1"	"8,8,1"	"8,8,1"										"8,8,1"	
ktcritter116	"8,8,1"	"8,8,1"	"8,8,1"										"8,8,1"	
ktcritter117	"8,8,1"	"8,8,1"	"8,8,1"										"8,8,1"	
ktcritter118	"1,1,1"	"1,1,1"	"1,1,1"	"1,1,1"	"1,1,1"	"1,1,1"	"1,1,1"	"1,1,1"	"1,1,1"	"1,1,1"	"1,1,1"	"1,1,1"	"1,1,1"	
ktcritter119	"1,1,1"	"1,1,1"	"1,1,1"										"1,1,1"	
ktcritter120	"1,1,1"	"1,1,1"	"1,1,1"	"1,1,1"	"1,1,1"	"1,1,1"	"1,1,1"	"1,1,1"	"1,1,1"	"1,1,1"	"1,1,1"	"1,1,1"	"1,1,1"	
ktcritter121	"1,1,1"	"1,1,1"	"1,1,1"	"1,1,1"	"1,1,1"	"1,1,1"	"1,1,1"	"1,1,1"	"1,1,1"	"1,1,1"	"1,1,1"	"1,1,1"	"1,1,1"	
ktcritter122a	"1,1,1"	"1,1,1"	"1,1,1"										"1,1,1"	
ktcritter122b	"1,1,1"	"1,1,1"	"1,1,1"										"1,1,1"	
ktcritter123a	"1,1,1"	"1,1,1"	"1,1,1"										"1,1,1"	
ktcritter123b	"1,1,1"	"1,1,1"	"1,1,1"										"1,1,1"	
ktcritter124a	"1,1,1"	"1,1,1"	"1,1,1"										"1,1,1"	
ktcritter124b	"1,1,1"	"1,1,1"	"1,1,1"										"1,1,1"	
ktcritter125a	"1,1,1"	"1,1,1"	"1,1,1"										"1,1,1"	
ktcritter125b	"1,1,1"	"1,1,1"	"1,1,1"										"1,1,1"	
ktcritter126a	"1,1,1"	"1,1,1"	"1,1,1"										"1,1,1"	
ktcritter126b	"1,1,1"	"1,1,1"	"1,1,1"										"1,1,1"	
ktcritter127	"20,1,80"	"20,1,80"	"20,1,80"										"20,1,80"	
ktcritter128	"20,1,80"	"20,1,80"	"20,1,80"										"20,1,80"	
ktcritter129	"20,1,50"	"20,1,50"	"20,1,50"										"20,1,50"	
ktenemy001	"80,8,111"	"80,8,111"	"80,8,111"	"96,8,56"	"96,8,56"	"96,8,56"	"96,8,56"	"64,8,111"	"64,8,111"	"104,8,111"	"96,8,111"	"96,8,111"	"80,8,111"	"96,8,56"
ktenemy002	"80,8,111"	"80,8,167"	"80,8,167"	"96,8,56"	"96,8,56"	"96,8,56"	"96,8,56"	"56,8,111"	"96,8,111"	"88,8,111"	"104,8,112"	"104,8,112"	"80,8,167"	"96,8,56"
ktenemy003	"80,8,111"	"80,8,111"	"80,8,111"	"64,8,56"	"64,8,56"	"64,8,56"	"64,8,56"	"72,8,56"	"88,8,111"	"64,8,111"	"88,8,111"	"88,8,111"	"80,8,111"	"64,8,56"
ktenemy004	"80,8,140"	"80,8,140"	"80,8,140"	"64,8,150"	"64,8,150"	"64,8,150"	"64,8,150"	"48,8,120"	"96,8,150"	"72,8,120"	"80,8,120"	"80,8,120"	"80,8,140"	"64,8,150"
ktenemy005	"80,8,150"	"80,8,150"	"80,8,150"	"64,8,150"	"64,8,150"	"64,8,150"	"64,8,150"	"48,8,120"	"96,8,150"	"96,8,80"	"64,8,120"	"64,8,120"	"80,8,150"	"64,8,150"
ktenemy006	"80,8,111"	"80,8,111"	"80,8,111"	"64,8,56"	"64,8,56"	"64,8,56"	"64,8,56"	"72,8,56"	"88,8,111"	"128,8,56"	"104,8,111"	"104,8,111"	"80,8,111"	"64,8,56"
ktenemy006a	"80,8,111"	"80,8,111"	"80,8,111"	"64,8,56"	"64,8,56"	"64,8,56"	"64,8,56"	"72,8,56"	"88,8,111"	"128,8,56"	"104,8,111"	"104,8,111"	"80,8,111"	"64,8,56"
ktenemy007	"96,8,56"	"96,8,111"	"96,8,111"	"128,8,56"	"128,8,56"	"128,8,56"	"128,8,56"	"56,8,111"	"120,8,111"	"88,8,56"	"88,8,56"	"88,8,56"	"96,8,111"	"128,8,56"
ktenemy008	"64,8,130"	"64,8,150"	"64,8,150"	"72,8,85"	"72,8,85"	"72,8,85"	"72,8,85"	"64,8,80"	"136,8,75"	"80,8,65"	"80,8,100"	"80,8,100"	"64,8,150"	"72,8,85"
ktenemy009	"80,8,56"	"80,8,56"	"80,8,56"	"128,8,56"	"128,8,56"	"128,8,56"	"128,8,56"	"72,8,56"	"104,8,111"	"96,8,56"	"120,8,111"	"120,8,111"	"80,8,56"	"128,8,56"
ktenemy010	"64,8,150"	"64,8,111"	"64,8,111"	"64,8,180"	"64,8,180"	"64,8,180"	"64,8,180"	"56,8,130"	"112,8,130"	"88,8,100"	"56,8,180"	"56,8,180"	"64,8,111"	"64,8,180"
ktenemy011	"80,8,111"	"80,8,111"	"80,8,111"	"64,8,111"	"64,8,111"	"64,8,111"	"64,8,111"	"64,8,111"	"80,8,111"	"104,8,111"	"96,8,111"	"96,8,111"	"80,8,111"	"64,8,111"
ktenemy012	"96,8,111"	"96,8,111"	"96,8,111"	"128,8,56"	"128,8,56"	"128,8,56"	"128,8,56"	"64,8,111"	"96,8,111"	"112,8,56"	"64,8,111"	"64,8,111"	"96,8,111"	"128,8,56"
ktenemy012a	"96,8,111"	"96,8,111"	"96,8,111"	"128,8,56"	"128,8,56"	"128,8,56"	"128,8,56"	"64,8,111"	"96,8,111"	"112,8,56"	"64,8,111"	"64,8,111"	"96,8,111"	"128,8,56"
ktenemy013	"80,8,111"	"80,8,111"	"80,8,111"	"64,8,111"	"64,8,111"	"64,8,111"	"64,8,111"	"72,8,56"	"120,8,111"	"72,8,111"	"80,8,111"	"80,8,111"	"80,8,111"	"64,8,111"
ktenemy014	"88,8,56"	"80,8,56"	"80,8,56"	"128,8,56"	"128,8,56"	"128,8,56"	"128,8,56"	"48,8,111"	"120,8,56"	"104,8,111"	"104,8,111"	"104,8,111"	"80,8,56"	"128,8,56"
ktenemy015	"80,8,111"	"160,8,111"	"160,8,111"	"96,8,56"	"96,8,56"	"96,8,56"	"96,8,56"	"72,8,56"	"104,8,111"	"64,8,111"	"88,8,111"	"88,8,111"	"160,8,111"	"96,8,56"
ktenemy016	"80,8,111"	"80,8,111"	"80,8,111"	"80,8,111"	"80,8,111"	"80,8,111"	"80,8,111"	"48,8,111"	"104,8,111"	"128,8,56"	"88,8,111"	"88,8,111"	"80,8,111"	"80,8,111"
ktenemy017	"96,8,111"	"96,8,167"	"96,8,167"	"96,8,111"	"96,8,111"	"96,8,111"	"96,8,111"	"64,8,111"	"80,8,111"	"96,8,111"	"64,8,111"	"64,8,111"	"96,8,167"	"96,8,111"
ktenemy018	"80,8,56"	"80,8,111"	"80,8,111"	"128,8,111"	"128,8,111"	"128,8,111"	"128,8,111"	"56,8,111"	"104,8,56"	"112,8,56"	"112,8,56"	"112,8,56"	"80,8,111"	"128,8,111"
ktenemy019	"80,8,56"	"80,8,111"	"80,8,111"	"96,8,100"	"96,8,100"	"96,8,100"	"96,8,100"	"64,8,56"	"120,8,56"	"120,8,56"	"120,8,56"	"120,8,56"	"80,8,111"	"96,8,100"
ktenemy020	"64,8,120"	"64,8,160"	"64,8,160"	"128,8,80"	"128,8,80"	"128,8,80"	"128,8,80"	"48,8,80"	"96,8,80"	"64,8,80"	"64,8,140"	"64,8,140"	"64,8,160"	"128,8,80"
ktenemy021	"128,8,50"	"96,8,60"	"96,8,60"	"128,8,56"	"128,8,56"	"128,8,56"	"128,8,56"	"72,8,50"	"144,8,60"	"144,8,50"	"144,8,60"	"144,8,60"	"96,8,60"	"128,8,56"
ktenemy022	"96,8,100"	"96,8,100"	"96,8,100"	"128,8,62"	"128,8,62"	"128,8,62"	"128,8,62"	"64,8,83"	"128,8,70"	"112,8,93"	"112,8,70"	"112,8,70"	"96,8,100"	"128,8,62"
ktenemy023	"80,8,100"	"88,8,120"	"88,8,120"	"96,8,111"	"96,8,111"	"96,8,111"	"96,8,111"	"56,8,100"	"88,8,111"	"72,8,100"	"112,8,98"	"112,8,98"	"88,8,120"	"96,8,111"
ktenemy024	"80,8,80"	"80,8,150"	"80,8,150"	"64,8,120"	"64,8,120"	"64,8,120"	"64,8,120"	"56,8,90"	"96,8,100"	"56,8,140"	"104,8,120"	"104,8,120"	"80,8,150"	"64,8,120"
ktenemy025	"80,8,120"	"80,8,100"	"80,8,100"	"64,8,112"	"64,8,112"	"64,8,112"	"64,8,112"	"72,8,66"	"96,8,100"	"88,8,104"	"88,8,104"	"88,8,104"	"80,8,100"	"64,8,112"
ktenemy026	"64,8,120"	"64,8,120"	"64,8,120"	"96,8,120"	"96,8,120"	"96,8,120"	"96,8,120"	"48,8,120"	"80,8,120"	"96,8,100"	"64,8,140"	"64,8,140"	"64,8,120"	"96,8,120"
ktenemy027	"80,8,120"	"80,8,120"	"80,8,120"	"64,8,130"	"64,8,130"	"64,8,130"	"64,8,130"	"72,8,70"	"88,8,100"	"64,8,110"	"56,8,100"	"56,8,100"	"80,8,120"	"64,8,130"
ktenemy028	"88,8,120"	"88,8,100"	"88,8,100"	"96,8,100"	"96,8,100"	"96,8,100"	"96,8,100"	"64,8,100"	"80,8,100"	"88,8,80"	"96,8,100"	"96,8,100"	"88,8,100"	"96,8,100"
ktenemy029	"80,8,120"	"80,8,120"	"80,8,120"	"96,8,100"	"96,8,100"	"96,8,100"	"96,8,100"	"80,8,45"	"96,8,100"	"80,8,80"	"80,8,80"	"80,8,80"	"80,8,120"	"96,8,100"
ktenemy030	"80,8,120"	"80,8,140"	"80,8,140"	"64,8,150"	"64,8,150"	"64,8,150"	"64,8,150"	"72,8,80"	"104,8,120"	"72,8,140"	"120,8,150"	"120,8,150"	"80,8,140"	"64,8,150"
ktenemy031	"128,8,100"	"128,8,100"	"128,8,100"	"128,8,78"	"128,8,78"	"128,8,78"	"128,8,78"	"64,8,70"	"120,8,65"	"112,8,60"	"112,8,60"	"112,8,60"	"128,8,100"	"128,8,78"
ktenemy032	"88,8,90"	"88,8,80"	"88,8,80"	"128,8,65"	"128,8,65"	"128,8,65"	"128,8,65"	"64,8,66"	"120,8,66"	"120,8,60"	"120,8,60"	"120,8,60"	"88,8,80"	"128,8,65"
ktenemy033	"80,8,120"	"80,8,120"	"80,8,120"	"128,8,68"	"128,8,68"	"128,8,68"	"128,8,68"	"72,8,70"	"88,8,90"	"104,8,64"	"120,8,70"	"120,8,70"	"80,8,120"	"128,8,68"
ktenemy034	"80,8,120"	"80,8,120"	"80,8,120"	"128,8,62"	"128,8,62"	"128,8,62"	"128,8,62"	"72,8,72"	"136,8,120"	"104,8,60"	"120,8,90"	"120,8,90"	"80,8,120"	"128,8,62"
ktenemy034a	"80,8,120"	"80,8,120"	"80,8,120"	"128,8,62"	"128,8,62"	"128,8,62"	"128,8,62"	"72,8,72"	"136,8,120"	"104,8,60"	"120,8,90"	"120,8,90"	"80,8,120"	"128,8,62"
ktenemy035	"80,8,100"	"80,8,80"	"80,8,80"	"80,8,90"	"80,8,90"	"80,8,90"	"80,8,90"	"72,8,70"	"120,8,140"	"128,8,70"	"80,8,120"	"80,8,120"	"80,8,80"	"80,8,90"
ktenemy036	"64,8,120"	"64,8,120"	"64,8,120"	"128,8,93"	"128,8,93"	"128,8,93"	"128,8,93"	"64,8,80"	"80,8,90"	"96,8,80"	"96,8,80"	"96,8,80"	"64,8,120"	"128,8,93"
ktenemy037	"64,8,140"	"64,8,120"	"64,8,120"	"64,8,150"	"64,8,150"	"64,8,150"	"64,8,150"	"64,8,110"	"80,8,100"	"112,8,65"	"112,8,65"	"112,8,65"	"64,8,120"	"64,8,150"
ktenemy038	"72,8,120"	"64,8,140"	"64,8,140"	"96,8,120"	"96,8,120"	"96,8,120"	"96,8,120"	"48,8,120"	"112,8,120"	"64,8,120"	"72,8,120"	"72,8,120"	"64,8,140"	"96,8,120"
ktenemy039	"80,8,80"	"80,8,80"	"80,8,80"	"128,8,70"	"128,8,70"	"128,8,70"	"128,8,70"	"80,8,60"	"152,8,60"	"120,8,60"	"120,8,60"	"120,8,60"	"80,8,80"	"128,8,70"
ktenemy040	"80,8,160"	"80,8,160"	"80,8,160"	"64,8,160"	"64,8,160"	"64,8,160"	"64,8,160"	"48,8,120"	"88,8,160"	"80,8,120"	"80,8,120"	"80,8,120"	"80,8,160"	"64,8,160"
ktenemy041	"80,8,1"	"80,8,120"	"80,8,120"	"64,8,100"	"64,8,100"	"64,8,100"	"64,8,100"	"72,8,50"	"88,8,120"	"80,8,120"	"72,8,120"	"72,8,120"	"80,8,120"	"64,8,100"
ktenemy042	"64,8,120"	"64,8,160"	"64,8,160"	"64,8,160"	"64,8,160"	"64,8,160"	"64,8,160"	"48,8,100"	"80,8,120"	"64,8,100"	"64,8,120"	"64,8,120"	"64,8,160"	"64,8,160"
ktenemy043	"64,8,120"	"80,8,120"	"80,8,120"	"64,8,100"	"64,8,100"	"64,8,100"	"64,8,100"	"48,8,80"	"72,8,80"	"80,8,80"	"80,8,80"	"80,8,80"	"80,8,120"	"64,8,100"
ktenemy044	"72,8,140"	"64,8,160"	"64,8,160"	"64,8,160"	"64,8,160"	"64,8,160"	"64,8,160"	"56,8,100"	"88,8,120"	"64,8,120"	"88,8,120"	"88,8,120"	"64,8,160"	"64,8,160"
ktenemy045	"80,8,100"	"80,8,120"	"80,8,120"	"96,8,100"	"96,8,100"	"96,8,100"	"96,8,100"	"56,8,120"	"120,8,100"	"88,8,90"	"88,8,120"	"88,8,120"	"80,8,120"	"96,8,100"
ktenemy046	"80,8,130"	"80,8,150"	"80,8,150"	"64,8,100"	"64,8,100"	"64,8,100"	"64,8,100"	"64,8,80"	"88,8,140"	"80,8,110"	"112,8,120"	"112,8,120"	"80,8,150"	"64,8,100"
ktenemy047	"80,8,120"	"80,8,120"	"80,8,120"	"96,8,80"	"96,8,80"	"96,8,80"	"96,8,80"	"64,8,100"	"72,8,100"	"104,8,80"	"96,8,90"	"96,8,90"	"80,8,120"	"96,8,80"
ktenemy048	"80,8,120"	"80,8,160"	"80,8,160"	"96,8,100"	"96,8,100"	"96,8,100"	"96,8,100"	"56,8,100"	"96,8,100"	"88,8,100"	"112,8,100"	"112,8,100"	"80,8,160"	"96,8,100"
ktenemy049	"80,8,140"	"80,8,140"	"80,8,140"	"64,8,130"	"64,8,130"	"64,8,130"	"64,8,130"	"72,8,70"	"88,8,120"	"120,8,70"	"64,8,90"	"64,8,90"	"80,8,140"	"64,8,130"
ktenemy050	"88,8,95"	"88,8,120"	"88,8,120"	"96,8,100"	"96,8,100"	"96,8,100"	"96,8,100"	"56,8,100"	"112,8,120"	"72,8,100"	"80,8,100"	"80,8,100"	"88,8,120"	"96,8,100"
ktenemy051	"80,8,120"	"80,8,100"	"80,8,100"	"64,8,110"	"64,8,110"	"64,8,110"	"64,8,110"	"72,8,70"	"96,8,120"	"104,8,120"	"64,8,120"	"64,8,120"	"80,8,100"	"64,8,110"
ktenemy052	"80,8,100"	"80,8,100"	"80,8,100"	"128,8,111"	"128,8,111"	"128,8,111"	"128,8,111"	"64,8,70"	"104,8,150"	"128,8,60"	"136,8,120"	"136,8,120"	"80,8,100"	"128,8,111"
ktenemy053	"80,8,120"	"80,8,120"	"80,8,120"	"64,8,120"	"64,8,120"	"64,8,120"	"64,8,120"	"64,8,80"	"80,8,120"	"80,8,80"	"80,8,80"	"80,8,80"	"80,8,120"	"64,8,120"
ktenemy054	"80,8,150"	"80,8,150"	"80,8,150"	"80,8,160"	"80,8,160"	"80,8,160"	"80,8,160"	"48,8,120"	"96,8,140"	"96,8,120"	"88,8,120"	"88,8,120"	"80,8,150"	"80,8,160"
ktenemy054a	"80,8,150"	"80,8,150"	"80,8,150"	"80,8,160"	"80,8,160"	"80,8,160"	"80,8,160"	"48,8,120"	"96,8,140"	"96,8,120"	"88,8,120"	"88,8,120"	"80,8,150"	"80,8,160"
ktenemy055	"80,8,140"	"80,8,140"	"80,8,140"	"64,8,120"	"64,8,120"	"64,8,120"	"64,8,120"	"48,8,120"	"96,8,140"	"80,8,120"	"64,8,140"	"64,8,140"	"80,8,140"	"64,8,120"
ktenemy056	"80,8,111"	"80,8,111"	"80,8,111"	"96,8,111"	"96,8,111"	"96,8,111"	"96,8,111"	"48,8,111"	"96,8,111"	"96,8,111"	"88,8,111"	"88,8,111"	"80,8,111"	"96,8,111"
ktenemy057	"64,8,120"	"64,8,120"	"64,8,120"	"64,8,120"	"64,8,120"	"64,8,120"	"64,8,120"	"64,8,80"	"80,8,120"	"64,8,90"	"64,8,120"	"64,8,120"	"64,8,120"	"64,8,120"
ktenemy058	"80,8,100"	"88,8,100"	"88,8,100"	"96,8,100"	"96,8,100"	"96,8,100"	"96,8,100"	"56,8,85"	"88,8,90"	"72,8,100"	"112,8,120"	"112,8,120"	"88,8,100"	"96,8,100"
ktenemy059	"80,8,120"	"80,8,150"	"80,8,150"	"64,8,150"	"64,8,150"	"64,8,150"	"64,8,150"	"72,8,70"	"88,8,140"	"80,8,120"	"72,8,140"	"72,8,140"	"80,8,150"	"64,8,150"
ktenemy060	"64,8,120"	"64,8,110"	"64,8,110"	"96,8,100"	"96,8,100"	"96,8,100"	"96,8,100"	"64,8,80"	"80,8,90"	"104,8,100"	"104,8,140"	"104,8,140"	"64,8,110"	"96,8,100"
ktenemy061	"128,8,60"	"128,8,60"	"128,8,60"	"128,8,75"	"128,8,75"	"128,8,75"	"128,8,75"	"64,8,80"	"80,8,85"	"80,8,85"	"112,8,80"	"112,8,80"	"128,8,60"	"128,8,75"
ktenemy062	"80,8,111"	"128,8,167"	"128,8,167"	"128,8,111"	"128,8,111"	"128,8,111"	"128,8,111"	"72,8,111"	"104,8,111"	"64,8,111"	"80,8,111"	"80,8,111"	"128,8,167"	"128,8,111"
ktenemy063	"80,8,60"	"80,8,60"	"80,8,60"	"128,8,65"	"128,8,65"	"128,8,65"	"128,8,65"	"72,8,70"	"88,8,120"	"112,8,60"	"64,8,120"	"64,8,120"	"80,8,60"	"128,8,65"
ktenemy064	"128,8,60"	"128,8,60"	"128,8,60"	"128,8,75"	"128,8,75"	"128,8,75"	"128,8,75"	"64,8,80"	"80,8,90"	"80,8,80"	"112,8,80"	"112,8,80"	"128,8,60"	"128,8,75"
ktenemy065	"96,8,80"	"96,8,80"	"96,8,80"	"128,8,80"	"128,8,80"	"128,8,80"	"128,8,80"	"64,8,100"	"128,8,70"	"112,8,62"	"112,8,62"	"112,8,62"	"96,8,80"	"128,8,80"
ktenemy065a	"96,8,80"	"96,8,80"	"96,8,80"	"128,8,80"	"128,8,80"	"128,8,80"	"128,8,80"	"64,8,100"	"128,8,70"	"112,8,62"	"112,8,62"	"112,8,62"	"96,8,80"	"128,8,80"
ktenemy066	"96,8,80"	"96,8,80"	"96,8,80"	"96,8,120"	"96,8,120"	"96,8,120"	"96,8,120"	"64,8,70"	"104,8,115"	"144,8,70"	"112,8,70"	"112,8,70"	"96,8,80"	"96,8,120"
ktenemy067	"64,8,160"	"64,8,120"	"64,8,120"	"96,8,80"	"96,8,80"	"96,8,80"	"96,8,80"	"64,8,80"	"80,8,100"	"64,8,80"	"64,8,80"	"64,8,80"	"64,8,120"	"96,8,80"
ktenemy068	"64,8,120"	"64,8,140"	"64,8,140"	"128,8,120"	"128,8,120"	"128,8,120"	"128,8,120"	"64,8,70"	"72,8,90"	"64,8,80"	"64,8,80"	"64,8,80"	"64,8,140"	"128,8,120"
ktenemy069	"96,8,120"	"96,8,120"	"96,8,120"	"96,8,120"	"96,8,120"	"96,8,120"	"96,8,120"	"48,8,120"	"120,8,120"	"88,8,100"	"104,8,120"	"104,8,120"	"96,8,120"	"96,8,120"
ktenemy069a	"96,8,120"	"96,8,120"	"96,8,120"	"96,8,120"	"96,8,120"	"96,8,120"	"96,8,120"	"48,8,120"	"120,8,120"	"88,8,100"	"104,8,120"	"104,8,120"	"96,8,120"	"96,8,120"
ktenemy070	"96,8,80"	"96,8,111"	"96,8,111"	"128,8,111"	"128,8,111"	"128,8,111"	"128,8,111"	"64,8,90"	"112,8,120"	"80,8,100"	"88,8,80"	"88,8,80"	"96,8,111"	"128,8,111"
ktenemy071	"96,8,100"	"96,8,120"	"96,8,120"	"96,8,100"	"96,8,100"	"96,8,100"	"96,8,100"	"64,8,100"	"96,8,100"	"192,8,80"	"192,8,100"	"192,8,100"	"96,8,120"	"96,8,100"
ktenemy072	"80,8,100"	"80,8,120"	"80,8,120"	"64,8,120"	"64,8,120"	"64,8,120"	"64,8,120"	"72,8,60"	"96,8,140"	"64,8,120"	"144,8,110"	"144,8,110"	"80,8,120"	"64,8,120"
ktenemy073	"80,8,150"	"80,8,130"	"80,8,130"	"64,8,150"	"64,8,150"	"64,8,150"	"64,8,150"	"72,8,70"	"96,8,160"	"64,8,120"	"88,8,140"	"88,8,140"	"80,8,130"	"64,8,150"
ktenemy074	"64,8,150"	"80,8,140"	"80,8,140"	"96,8,120"	"96,8,120"	"96,8,120"	"96,8,120"	"64,8,120"	"120,8,100"	"80,8,140"	"104,8,120"	"104,8,120"	"80,8,140"	"96,8,120"
ktenemy075	"80,8,100"	"80,8,120"	"80,8,120"	"128,8,60"	"128,8,60"	"128,8,60"	"128,8,60"	"72,8,70"	"96,8,120"	"72,8,100"	"80,8,120"	"80,8,120"	"80,8,120"	"128,8,60"
ktenemy076	"80,8,110"	"80,8,120"	"80,8,120"	"96,8,100"	"96,8,100"	"96,8,100"	"96,8,100"	"48,8,120"	"112,8,110"	"72,8,90"	"120,8,120"	"120,8,120"	"80,8,120"	"96,8,100"
ktenemy077	"80,8,120"	"80,8,120"	"80,8,120"	"64,8,130"	"64,8,130"	"64,8,130"	"64,8,130"	"56,8,100"	"96,8,120"	"64,8,100"	"160,8,45"	"160,8,45"	"80,8,120"	"64,8,130"
ktenemy078	"128,8,65"	"128,8,70"	"128,8,70"	"128,8,60"	"128,8,60"	"128,8,60"	"128,8,60"	"64,8,85"	"88,8,95"	"96,8,80"	"112,8,75"	"112,8,75"	"128,8,70"	"128,8,60"
ktenemy079	"80,8,120"	"80,8,90"	"80,8,90"	"80,8,100"	"80,8,100"	"80,8,100"	"80,8,100"	"80,8,80"	"88,8,111"	"80,8,80"	"80,8,100"	"80,8,100"	"80,8,90"	"80,8,100"
