SkillName	Property	SkillId	Attrib	SkillStyle	SkillIcon	PreCastSpr	ManCastSnd	FMCastSnd	StateSpecialId	StatePriority	IsAura	LRSkill	NeedShadow	AttackRadius	MaxShadowNum	MslsGenerate	MslsGenerateData	CharClass	MisslesForm	ChildSkillId	ChildSkillLevel	ChildSkillNum	BaseSkill	CharAnimId	EventSkillLevel	IsMelee	WaitTime	IsSaveCd	ClientSend	SkillCostType	CostValue	TimePerCast	TimePerCastOnHorse	IsPhysical	TargetOnly	TargetEnemy	TargetAlly	TargetSelf	TargetOther	TargetObj	TargetNoNpc	ByMissle	IsUseAR	StartEvent	StartSkillId	FlyEvent	FlySkillId	FlyEventTime	CollideEvent	CollidSkillId	VanishedEvent	VanishedSkillId	ReqLevel	MaxLevel	EqtLimit	HorseLimit	DoHurt	WeaponSkill	Param1	Param1Memo	Param2	Param2Memo	StopWhenMove	HeelAtParent	RelativePosType	PeaceCanUse	ShowEvent	IsExpSkill	Series	ShowAddition	LvlSetScript	LvlSetting1	LvlData1	LvlSetting2	LvlData2	LvlSetting3	LvlData3	LvlSetting4	LvlData4	LvlSetting5	LvlData5	LvlSetting6	LvlData6	LvlSetting7	LvlData7	LvlSetting8	LvlData8	LvlSetting9	LvlData9	LvlSetting10	LvlData10	LvlSetting11	LvlData11	LvlSetting12	LvlData12	LvlSetting13	LvlData13	LvlSetting14	LvlData14	LvlSetting15	LvlData15	LvlSetting16	LvlData16	LvlSetting17	LvlData17	LvlSetting18	LvlData18	LvlSetting19	LvlData19	LvlSetting20	LvlData20	LevelUpScript	SkillDesc
¼õ¿¹¹â»·×Óµ¯		965		0	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_wd_22.spr				6	2	0	2	0	180	0	0	0	3	7	296	-1	1	1	14	0	0	0		0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\jiankang.lua	fastwalkrun_p	jiankang	skill_eventskilllevel	jiankang	physicsres_p	jiankang	poisonres_p	jiankang	coldres_p	jiankang	fireres_p	jiankang	lightingres_p	jiankang		jiankang		jiankang		jiankang		jiankang		jiankang		jiankang		jiankang		jiankang		jiankang		jiankang		jiankang		jiankang		jiankang		NPC×¨ÓÃ¼õ¿¹ÐÔ¹â»·×Óµ¯²âÊÔ°æ¡£
T¨ng vâ c«ng		966		2					0	2	0	2	0	180	0	0	0	0	7	0	-1	1	1	11	1	0	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	-2	0	0	0	100		64800					0	0	0	-1	1	\script\skill\special\base.lua	allskill_v	SkillPoint																																								T¨ng 1 ®iÓm vâ c«ng
T¨ng kinh nghiÖm		967		2					67	2	0	2	0	180	0	0	0	0	7	0	-1	0	0	11	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	20	-2	0	0	0	100		64800					0	0	0	-1	1	\script\skill\special\expbonus.lua	expenhance_p																																									T¨ng kinh nghiÖm
GM´ó·¶Î§¹¥»÷¼¼ÄÜ	C«ng kÝch néi c«ng 	968	801	0	\spr\Ui\¼¼ÄÜÍ¼±ê\companion\zhenyupotianjin.spr	\spr\skill\ÌìÈÌ\mag_tr_16_Ê©Ä§·¨.spr	\sound\skill\sound_k015.wav	\sound\skill\sound_k015.wav	0	0	0	0	0	400	0	1	5	4	3	297	-1	16	1	11	20	0	0		0	0	0	180	180	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	969	0	20	-2	0	0	0	0		0					0	0	1	-1	1	\script\skill\npc\gm_skill.lua	seriesdamage_p	chunniu	firedamage_v	chunniu	poisondamage_v	chunniu	physicsdamage_v	chunniu	colddamage_v	chunniu	lightingdamage_v	chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		§¸nh ra 8 qu¶ cÇu cã tèc ®é h¬i chËm nh­ng ®é s¸t th­¬ng cùc cao, ®ång thêi sau mét kho¶ng thêi gian sÏ ph¸t næ.
GM´ó·¶Î§¹¥»÷¼¼ÄÜ×Ó¼¼ÄÜ	C«ng kÝch néi c«ng 	969	801	0	\spr\Ui\¼¼ÄÜÍ¼±ê\companion\zhenyupotianjin.spr	\spr\skill\ÌìÈÌ\mag_tr_16_Ê©Ä§·¨.spr	\sound\skill\sound_k015.wav	\sound\skill\sound_k015.wav	0	0	0	0	0	400	0	1	5	4	3	298	-1	16	1	11	20	0	0		0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	-2	0	0	0	0		0					0	0	1	-1	1	\script\skill\npc\gm_skill.lua	seriesdamage_p	chunniu	firedamage_v	chunniu	poisondamage_v	chunniu	physicsdamage_v	chunniu	colddamage_v	chunniu	lightingdamage_v	chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		GM×¨ÓÃÎä¹¦¡£
GM»ù´¡¹¥»÷¼¼ÄÜ	C«ng kÝch néi c«ng 	970	801	0	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_tm_22.spr		\sound\skill\sound_k003.wav	\sound\skill\sound_k008.wav	0	0	0	0	0	400	0	0	0	4	2	299	-1	3	1	11	20	0	0		0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	971	0	20	-2	0	0	0	2		10					0	0	1	-1	1	\script\skill\npc\gm_skill.lua	seriesdamage_p	chunniuzidan	firedamage_v	chunniuzidan	poisondamage_v	chunniuzidan	physicsdamage_v	chunniuzidan	colddamage_v	chunniuzidan	lightingdamage_v	chunniuzidan		chunniuzidan		chunniuzidan		chunniuzidan		chunniuzidan		chunniuzidan		chunniuzidan		chunniuzidan		chunniuzidan		chunniuzidan		chunniuzidan		chunniuzidan		chunniuzidan		chunniuzidan		chunniuzidan		GM×¨ÓÃ¼¼ÄÜ£¬Í¶ÖÀ´óÁ¿°µÆ÷£¬ÍþÁ¦ÎÞ±ß¡£
GMÐ¡·¶Î§¹¥»÷¼¼ÄÜ	C«ng kÝch néi c«ng 	971	801	0	\spr\Ui\¼¼ÄÜÍ¼±ê\companion\miqipiaozong.spr	\spr\skill\ÌìÈÌ\mag_tr_16_Ê©Ä§·¨.spr	\sound\skill\sound_k015.wav	\sound\skill\sound_k015.wav	0	0	0	0	0	400	0	0	0	4	6	300	-1	3	1	11	20	0	0		0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	20	-2	0	0	0	0		0					0	0	1	-1	1	\script\skill\npc\gm_skill.lua	seriesdamage_p	chunniuzidan	firedamage_v	chunniuzidan	poisondamage_v	chunniuzidan	physicsdamage_v	chunniuzidan	colddamage_v	chunniuzidan	lightingdamage_v	chunniuzidan		chunniuzidan		chunniuzidan		chunniuzidan		chunniuzidan		chunniuzidan		chunniuzidan		chunniuzidan		chunniuzidan		chunniuzidan		chunniuzidan		chunniuzidan		chunniuzidan		chunniuzidan		chunniuzidan		GM×¨ÓÃÎä¹¦¡£
GM¹â»·	Vßng trßn  t¨ng c­êng thuéc tÝnh	972	503	2	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_em_42.spr	\spr\skill\¶ëáÒ\mag_em_13_Ê©Ä§·¨.spr			115	2	1	2	0	180	0	0	0	2	7	973	20	1	0	14	0	0	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	-2	0	0	0	0		0					1	0	1	-1	1	\script\skill\npc\gm_skill.lua	lifemax_v	niumowang	lifereplenish_v	niumowang	manareplenish_v	niumowang	fasthitrecover_v	niumowang	freezetimereduce_p	niumowang	poisontimereduce_p	niumowang	stuntimereduce_p	niumowang	allres_p	niumowang	allresmax_p	niumowang		niumowang		niumowang		niumowang		niumowang		niumowang		niumowang		niumowang		niumowang		niumowang		niumowang		niumowang		GMÌØÓÐµÄÇ¿Á¦¹â»·£¬ÎÞ±ÈÁ¦Á¿µÄÔ´Èª£¡
GM¹â»·×Óµ¯		973		0	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_em_42.spr	\spr\skill\¶ëáÒ\mag_em_13_Ê©Ä§·¨.spr	0	0	115	2	0	2	0	180	0	0	0	2	3	92	-1	1	1	14	0	0	0		0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	20	-2	0	0	0	0		0					0	0	1	-1	1	\script\skill\npc\gm_skill.lua	lifemax_v	niumowang	lifereplenish_v	niumowang	manareplenish_v	niumowang	fasthitrecover_v	niumowang	freezetimereduce_p	niumowang	poisontimereduce_p	niumowang	stuntimereduce_p	niumowang	allres_p	niumowang	allresmax_p	niumowang		niumowang		niumowang		niumowang		niumowang		niumowang		niumowang		niumowang		niumowang		niumowang		niumowang		niumowang		
GMÎ±¹¥»÷¼¼ÄÜ	C«ng kÝch néi c«ng 	974	801	0	\spr\Ui\¼¼ÄÜÍ¼±ê\companion\chaoqiyueying.spr	\spr\skill\ÌìÈÌ\mag_tr_16_Ê©Ä§·¨.spr	\sound\skill\sound_k015.wav	\sound\skill\sound_k015.wav	0	0	0	0	0	400	0	1	5	4	3	297	-1	16	1	11	20	0	0		0	0	0	180	180	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	969	0	20	-2	0	0	0	0		0					0	0	1	-1	1	\script\skill\npc\gm_skill.lua	poisondamage_v	chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		Î±×°µÄ¹¥»÷¼¼ÄÜÖ»ÓÐ¶¾ÉËº¦¡£
GMÎ±¹¥»÷¼¼ÄÜ×Ó¼¼ÄÜ	C«ng kÝch néi c«ng 	975	801	0	\spr\Ui\¼¼ÄÜÍ¼±ê\companion\chaoqiyueying.spr	\spr\skill\ÌìÈÌ\mag_tr_16_Ê©Ä§·¨.spr	\sound\skill\sound_k015.wav	\sound\skill\sound_k015.wav	0	0	0	0	0	400	0	1	5	4	3	298	-1	16	1	11	20	0	0		0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	-2	0	0	0	0		0					0	0	1	-1	1	\script\skill\npc\gm_skill.lua	poisondamage_v	chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		chunniu		Î±×°µÄ¹¥»÷¼¼ÄÜÖ»ÓÐ¶¾ÉËº¦¡£
¼ÓÑª×´Ì¬	hç trî bÞ ®éng 	976		3					0	2	0	3	0	0	0	0	0	0	7	0	-1	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	-2	0	0	0	0		0					0	0	1	-1	1	\script\skill\special\leaguematch.lua	lifemax_v	AddLife																																								¼ÓÑªÃ¿¼¶Ôö¼Ó100
¼ÓÅÜ×´Ì¬	hç trî bÞ ®éng 	977		3					0	2	0	3	0	0	0	0	0	0	7	0	-1	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	-2	0	0	0	0		0					0	0	1	-1	1	\script\skill\special\leaguematch.lua	fastwalkrun_p	AddSpeed																																								¼ÓÅÜÃ¿¼¶Ôö¼Ó10%
¼Ó¿¹×´Ì¬	hç trî bÞ ®éng 	978		3					0	2	0	3	0	0	0	0	0	0	7	0	-1	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	-2	0	0	0	0		0					0	0	1	-1	1	\script\skill\special\leaguematch.lua	allres_p	AddResistant																																								¼Ó¿¹Ã¿¼¶Ôö¼Ó1%
Hång NguyÖt		979		2					160	2	0	2	0	180	0	0	0	0	7	0	-1	1	1	11	1	0	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	-2	0	0	0	100		64800					0	0	0	-1	1	\script\skill\special\base.lua																																										Hång NguyÖt
À¶ÔÂ		980		2					161	2	0	2	0	180	0	0	0	0	7	0	-1	1	1	11	1	0	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	-2	0	0	0	100		64800					0	0	0	-1	1	\script\skill\special\base.lua																																										À¶ÔÂ
NÕn C¸t T­êng		981		2					67	2	0	2	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	20	-2	0	0	0	100		64800					0	0	0	-1	1	\script\skill\special\expbonus.lua	expenhance_p																																									1Ð¡Ê±level±¶¾­Ñé
NÕn Nh­ ý		982		2					67	2	0	2	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	20	-2	0	0	0	100		64800					0	0	0	-1	1	\script\skill\special\expbonus.lua	expenhance_p																																									1Ð¡Ê±level±¶¾­Ñé
La H¸n TrËn	Vßng trßn  hç trî chiÕn ®Êu	983	205	2	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_sl_23.spr				45	2	1	2	0	180	0	0	0	1	7	984	-1	1	0	14	0	0	0		0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	30	20	-2	0	0	0	0		0					1	0	0	-1	1	\script\skill\npc\luohanzhen.lua	addphysicsdamage_p	luohan_zhen	meleedamagereturn_p	luohan_zhen	rangedamagereturn_p	luohan_zhen	adddefense_v	luohan_zhen		luohan_zhen		luohan_zhen		luohan_zhen		luohan_zhen		luohan_zhen		luohan_zhen		luohan_zhen		luohan_zhen		luohan_zhen		luohan_zhen		luohan_zhen		luohan_zhen		luohan_zhen		luohan_zhen		luohan_zhen		luohan_zhen		C«ng thñ toµn diÖn. Ph¶n ®ßn s¸t th­¬ng rÊt hiÖu nghiÖm.
La H¸n TrËn 		984		0	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_sl_23.spr		0	0	45	2	0	2	0	180	0	0	0	1	3	92	-1	1	1	11	0	0	0		0	0	0	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	30	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\npc\luohanzhen.lua	addphysicsdamage_p	luohan_zhen	meleedamagereturn_p	luohan_zhen	rangedamagereturn_p	luohan_zhen	adddefense_v	luohan_zhen		luohan_zhen		luohan_zhen		luohan_zhen		luohan_zhen		luohan_zhen		luohan_zhen		luohan_zhen		luohan_zhen		luohan_zhen		luohan_zhen		luohan_zhen		luohan_zhen		luohan_zhen		luohan_zhen		luohan_zhen		luohan_zhen		TuyÖt kü trËn ph¸p, gióp ®ång ®éi t¨ng hiÖu qu¶ chiÕn ®Êu
¹­Æï¼¼ÄÜ1	C«ng kÝch ngo¹i c«ng  	985		0	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_sl_41.spr		\sound\skill\Ä¦Ú­ÎÞÁ¿.wav		0	0	0	0	0	448	5	2	9	1	1	301	-1	1	1	11	0	0	5		0	0	0	5	5	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\towerdefence.lua	physicsenhance_p	mohe_wuliang	addskilldamage1	mohe_wuliang	missle_speed_v	mohe_wuliang	skill_attackradius	mohe_wuliang	skill_cost_v	mohe_wuliang	seriesdamage_p	mohe_wuliang	colddamage_v	mohe_wuliang		mohe_wuliang		mohe_wuliang		mohe_wuliang		mohe_wuliang		mohe_wuliang		mohe_wuliang		mohe_wuliang		mohe_wuliang		mohe_wuliang		mohe_wuliang		mohe_wuliang		mohe_wuliang		mohe_wuliang		¹­Æï»ð¼ý
¹­±ø¼¼ÄÜ1		986		0	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_gb_01.spr		0	0	0	0	0	0	0	448	5	0	0	4	1	302	-1	1	1	11	0	0	0		0	0	0	5	5	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\shaolin.lua	physicsenhance_p	mohe_wuliang	addskilldamage1	mohe_wuliang	missle_speed_v	mohe_wuliang	skill_attackradius	mohe_wuliang	skill_cost_v	mohe_wuliang	seriesdamage_p	mohe_wuliang	colddamage_v	mohe_wuliang		mohe_wuliang		mohe_wuliang		mohe_wuliang		mohe_wuliang		mohe_wuliang		mohe_wuliang		mohe_wuliang		mohe_wuliang		mohe_wuliang		mohe_wuliang		mohe_wuliang		mohe_wuliang		mohe_wuliang		¹­±ø±ù¼ý
Ë«»Ø×´Ì¬	hç trî bÞ ®éng 	987		2	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_tw_13.spr		\sound\skill\sound_k002.wav		0	3	0	2	0	0	0	0	0	1	7	0	-1	0	0	11	0	0	0		0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\special\changxiaoyuluwan.lua	lifereplenish_v	DoubleRestore	manareplenish_v	DoubleRestore		DoubleRestore		DoubleRestore		DoubleRestore		DoubleRestore		DoubleRestore		DoubleRestore		DoubleRestore		DoubleRestore		DoubleRestore		DoubleRestore		DoubleRestore		DoubleRestore		DoubleRestore		DoubleRestore		DoubleRestore		DoubleRestore		DoubleRestore		DoubleRestore		²Ë1
²Ë2	Chñ ®éng hç trî c«ng kÝch	988		2	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_tw_13.spr		\sound\skill\sound_k002.wav		0	3	0	2	0	0	0	0	0	1	7	0	-1	0	0	11	0	0	0		0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\special\changxiaoyuluwan.lua	lifereplenish_v	jiugongwan	manareplenish_v	jiugongwan		jiugongwan		jiugongwan		jiugongwan		jiugongwan		jiugongwan		jiugongwan		jiugongwan		jiugongwan		jiugongwan		jiugongwan		jiugongwan		jiugongwan		jiugongwan		jiugongwan		jiugongwan		jiugongwan		jiugongwan		jiugongwan		²Ë2
²Ë3	Chñ ®éng hç trî c«ng kÝch	989		2	\spr\Ui\¼¼ÄÜÍ¼±ê\icon_sk_tw_13.spr		\sound\skill\sound_k002.wav		0	3	0	2	0	0	0	0	0	1	7	0	-1	0	0	11	0	0	0		0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\special\changxiaoyuluwan.lua	lifereplenish_v	yuluwan	manareplenish_v	yuluwan		yuluwan		yuluwan		yuluwan		yuluwan		yuluwan		yuluwan		yuluwan		yuluwan		yuluwan		yuluwan		yuluwan		yuluwan		yuluwan		yuluwan		yuluwan		yuluwan		yuluwan		yuluwan		²Ë3
¼ÓÑª×´Ì¬_Ñô	hç trî bÞ ®éng 	990		3					0	2	0	3	0	0	0	0	0	0	7	0	-1	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	-2	0	0	0	0		0					0	0	1	-1	1	\script\skill\special\leaguematch.lua	lifemax_yan_v	AddLife																																								¼ÓÑªÃ¿¼¶Ôö¼Ó100
¼ÓÅÜ×´Ì¬_Ñô	hç trî bÞ ®éng 	991		3					0	2	0	3	0	0	0	0	0	0	7	0	-1	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	-2	0	0	0	0		0					0	0	1	-1	1	\script\skill\special\leaguematch.lua	fastwalkrun_yan_p	AddSpeed																																								¼ÓÅÜÃ¿¼¶Ôö¼Ó10%
¼õÑª×´Ì¬	hç trî bÞ ®éng 	992		2					0	3	0	2	0	0	0	0	0	1	7	0	-1	0	0	11	0	0	0		0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\double_restore.lua	lifereplenish_v	DoubleReduce																																								¼õÑª×´Ì¬
§¹i DiÖp KhÝ Tr¸o	chñ ®éng hç trî 	993		2	\spr\Ui\¼¼ÄÜÍ¼±ê\pifeng\¸ñµ².spr				167	0	0	2	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\mantle\mantle.lua	block_rate	Block	skill_desc	Block	skill_mintimepercast_v	Common	skill_mintimepercastonhorse_v	Common		Block																																Cã thÓ h×nh thµnh mét luång khÝ bao quanh c¬ thÓ, khiÕn cho kÎ ®Þch khã mµ ®¸nh b¹i
§¹i DiÖp KhÝ Tr¸o (bÞ ®éng )	hç trî bÞ ®éng 	994		3	\spr\Ui\¼¼ÄÜÍ¼±ê\pifeng\¸ñµ².spr				0	0	0	3	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\mantle\mantle.lua	autorescueskill	Block		Block		Block		Block																																		Cã thÓ h×nh thµnh mét luång khÝ bao quanh c¬ thÓ, khiÕn cho kÎ ®Þch khã mµ ®¸nh b¹i
HuyÔn Anh Mª Tung Bé	C¸ch §Êu Kü	995		1	\spr\Ui\¼¼ÄÜÍ¼±ê\pifeng\Ë²ÒÆ.spr				169	0	0	2	0	0	0	0	0	3	13	0	-1	0	0	11	0	0	0		0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	-2	0	0	0	425		0					0	0	0	-1	1	\script\skill\mantle\mantle.lua																																										Mét lo¹i th©n ph¸p thÇn kú, bçng nhiªn di chuyÓn bÊt ®Þnh
HuyÔn Anh Mª Tung Bé ( bÞ ®éng )	hç trî bÞ ®éng 	996		3	\spr\Ui\¼¼ÄÜÍ¼±ê\pifeng\Ë²ÒÆ.spr				0	0	0	3	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\mantle\mantle.lua	autorescueskill	Teleport		Teleport		Teleport		Teleport																																		Mét lo¹i th©n ph¸p thÇn kú, bçng nhiªn di chuyÓn bÊt ®Þnh
HuyÔn Anh Mª Tung Bé	chñ ®éng hç trî 	997		1	\spr\Ui\¼¼ÄÜÍ¼±ê\pifeng\Ë²ÒÆ.spr				169	0	0	2	0	0	0	0	0	3	13	0	-1	0	0	11	0	0	0		0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\mantle\mantle.lua	skill_param1_v	Teleport_State	skill_mintimepercast_v	Common	skill_mintimepercastonhorse_v	Common	skill_desc	Teleport_State																																		Mét lo¹i th©n ph¸p thÇn kú, bçng nhiªn di chuyÓn bÊt ®Þnh
Träng kÝch tuyÖt ®èi	chñ ®éng hç trî 	998		2	\spr\Ui\¼¼ÄÜÍ¼±ê\pifeng\ÖØ»÷.spr				168	0	0	2	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\mantle\mantle.lua	enhancehit_rate	EnhanceHit	skill_mintimepercast_v	Common	skill_mintimepercastonhorse_v	Common	skill_desc	EnhanceHit																																		Trong lóc c«ng kÝch cã thÓ lµm cho lùc c«ng kÝch t¨ng gÊp ®«i
C«ng kÝch tuyÖt ®èi ( bÞ ®éng )	hç trî bÞ ®éng 	999		3	\spr\Ui\¼¼ÄÜÍ¼±ê\pifeng\ÖØ»÷.spr				0	0	0	3	0	0	0	0	0	0	7	0	-1	0	0	11	0	0	0		0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	-2	0	0	0	0		0					0	0	0	-1	1	\script\skill\mantle\mantle.lua	autorescueskill	EnhanceHit																																								Trong lóc c«ng kÝch cã thÓ lµm cho lùc c«ng kÝch t¨ng gÊp ®«i
tianchi»ú¹Ø	C«ng kÝch néi c«ng 	1000	801	0	\spr\Ui\¼¼ÄÜÍ¼±ê\companion\zhenyupotianjin.spr	\spr\skill\ÌìÈÌ\mag_tr_16_Ê©Ä§·¨.spr	\sound\skill\sound_k015.wav	\sound\skill\sound_k015.wav	0	0	0	0	0	1000	0	1	5	4	3	305	-1	8	1	11	20	0	0		0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	20	-2	0	0	0	0		0					0	0	1	-1	1	\script\skill\npc\chunniu.lua	fatallystrike_p	tianchijiguan	lifereplenish_v	tianchijiguan	manareplenish_v	tianchijiguan	firedamage_v	tianchijiguan		tianchijiguan		tianchijiguan		tianchijiguan		tianchijiguan		tianchijiguan		tianchijiguan		tianchijiguan		tianchijiguan		tianchijiguan		tianchijiguan		tianchijiguan		tianchijiguan		tianchijiguan		tianchijiguan		tianchijiguan		tianchijiguan		§¸nh ra 8 qu¶ cÇu cã tèc ®é h¬i chËm nh­ng ®é s¸t th­¬ng cùc cao, ®ång thêi sau mét kho¶ng thêi gian sÏ ph¸t næ.
tianchi3²ã	C«ng kÝch néi c«ng 	1001	801	0	\spr\Ui\¼¼ÄÜÍ¼±ê\companion\miqipiaozong.spr	\spr\skill\¶ëáÒ\mag_em_13_Ê©Ä§·¨.spr	\sound\skill\sound_k005.wav	\sound\skill\sound_k010.wav	0	0	0	0	0	400	0	2	5	4	3	303	-1	1	1	11	20	0	0		0	0	0	216	216	1	0	1	0	0	0	0	0	1	0	0	0	1	1002	2	0	0	0	0	0	20	-2	0	0	0	0		0					0	0	1	-1	1	\script\skill\npc\chunniu.lua	fatallystrike_p	tianchi	lifereplenish_v	tianchi	manareplenish_v	tianchi		tianchi		tianchi		tianchi		tianchi		tianchi		tianchi		tianchi		tianchi		tianchi		tianchi		tianchi		tianchi		tianchi		tianchi		tianchi		tianchi		tianchi		Phi tiªu sÏ tù ®éng phãng ra bèn phÝa
